batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,201967,157749,156895,202821,1.0
2,0,209521,162397,160603,211315,1.0
3,0,90700,169918,83470,177148,0.9424
4,0,287732,200621,199714,288639,1.0
5,0,0,12470,0,12470,0.0
6,0,52871,42636,39555,55952,1.0
7,0,63461,46230,45615,64076,1.0
8,0,73503,51782,51736,73549,1.0
9,0,78869,59342,57974,80237,1.0
10,0,118762,77740,77076,119426,1.0
11,0,105123,78549,77860,105812,1.0
12,0,96769,78584,77093,98260,1.0
13,0,85495,79080,66013,98562,1.0
14,0,107646,83463,80994,110115,1.0
15,0,107001,84845,83377,108469,1.0
16,0,113043,85112,85030,113125,1.0
17,0,83911,95788,66466,113233,1.0
18,0,113328,98011,90910,120429,1.0
19,0,239779,98512,98501,239790,0.8216
20,0,112280,98996,89617,121659,1.0
21,0,133957,105016,104797,134176,1.0
22,0,150595,107675,106998,151272,1.0
23,0,125198,107935,100654,132479,1.0
24,0,150988,111614,111344,151258,1.0
25,0,151162,111967,111029,152100,1.0
26,0,190925,120374,120179,191120,1.0
27,0,169599,138460,134507,173552,1.0
28,0,158216,147383,125042,180557,1.0
29,0,218545,147861,143015,223391,1.0
30,0,105142,150203,101739,153606,1.0
31,0,206388,157326,154449,209265,1.0
32,0,195116,158379,156118,197377,1.0
33,0,260996,173764,173015,261745,1.0
34,0,334585,224832,221866,337551,1.0
35,0,24599,20466,18513,26552,1.0
36,0,56333,34197,34153,56377,1.0
37,0,74857,44986,44237,75606,1.0
38,0,61939,46623,46546,62016,1.0
39,0,67846,51390,49803,69433,1.0
40,0,111929,58948,58948,111929,1.0
41,0,117022,71632,71589,117065,1.0
42,0,116867,72110,72043,116934,1.0
43,0,100907,74298,73355,101850,1.0
44,0,104812,79454,79331,104935,1.0
45,0,98760,83563,79933,102390,1.0
46,0,124302,87678,85597,126383,1.0
47,0,116478,89503,88687,117294,1.0
48,0,122088,91161,91076,122173,1.0
49,0,124062,98447,97250,125259,1.0
50,0,159633,104055,100589,163099,1.0
51,0,175039,113630,113569,175100,1.0
52,0,99843,118171,96597,121417,1.0
53,0,114918,125934,99576,141276,1.0
54,0,194831,130763,129606,195988,1.0
55,0,173091,140799,138296,175594,1.0
56,0,190698,146440,144940,192198,1.0
57,0,237753,153071,152825,237999,1.0
58,0,177922,157089,148063,186948,1.0
59,0,154718,157414,133798,178334,1.0
60,0,153056,161243,136520,177779,1.0
61,0,237521,168343,167828,238036,1.0
62,0,226912,173462,171570,228804,1.0
63,0,248966,186129,184565,250530,1.0
64,0,258011,192199,191756,258454,1.0
65,0,241575,216245,207668,250152,1.0
66,0,326975,220576,220091,327460,1.0
67,0,297712,237250,231967,302995,1.0
