Sample,Dice,HD95
0_0,1.0000,39.5727
1_0,1.0000,5.7446
2_0,1.0000,3.0000
3_0,1.0000,51.5121
4_0,0.9905,44.1135
5_0,1.0000,56.2228
6_0,0.9961,20.9045
7_0,0.9461,8.5440
8_0,0.8350,6.0828
9_0,0.2795,60.0916
Average,0.9047,29.5789
