Sample,Dice,HD95
0_0,1.0000,5.9161
1_0,0.1635,63.9124
2_0,1.0000,3.7417
3_0,0.0034,70.5946
4_0,0.0746,21.4243
5_0,0.0338,68.1660
6_0,0.3468,64.4321
7_0,1.0000,7.3485
8_0,0.1112,108.2853
9_0,0.0028,21.5726
Average,0.3736,43.5394
