Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118295993,1.3019574720506382
-1,KH,0,32,154016352,118189223,1.303133636812216
-1,KH,0,32,154016352,117896000,1.3063747031281807
-1,KH,0,32,154016352,117785948,1.3075952999079312
-1,KH,0,32,154016352,117537567,1.3103585171198924
-1,KH,0,32,154016352,117633055,1.3092948406381182
-1,KH,0,32,154016352,117524737,1.3105015670020177
-1,KH,0,32,154016352,117410616,1.3117753508762786
-1,KH,0,32,154016352,117402753,1.311863206478642
-1,KH,0,32,154016352,117455273,1.3112766082455916
-1,KH,0,32,154016352,117567789,1.3100216760902086
-1,KH,0,32,154016352,117626304,1.3093699858154175
-1,KH,0,32,154016352,117576467,1.309924986944879
-1,KH,0,32,154016352,117601029,1.3096513976931272
-1,KH,0,32,154016352,117635373,1.3092690410392118
-1,KH,0,32,154016352,117490875,1.310879266155776
-1,KH,0,32,154016352,117646057,1.3091501400680177
-1,KH,0,32,154016352,117793302,1.3075136649110999
-1,KH,0,32,154016352,117849418,1.3068910700942113
-1,KH,0,32,154016352,117717942,1.308350701543865
-1,KH,0,32,154016352,117590468,1.3097690197134007
-1,KH,0,32,154016352,117720578,1.3083214049458711
-1,KH,0,32,154016352,117913568,1.3061800657240734
-1,KH,0,32,154016352,117763500,1.307844552853813
-1,KH,0,32,154016352,117817911,1.3072405603932327
