Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.9499222162307477,0.2832
-1,0.9000643362893778,0.4358
-1,0.7346051017735519,0.9341
-1,0.43327979939241035,0.9724
-1,0.22985856860291726,0.9805
-1,0.1574824857653356,0.953
-1,0.12694039888241712,0.9808
-1,0.11604717020310606,0.9808
-1,0.10825288377556146,0.9639
-1,0.10468873247212054,0.9808
-1,0.09823155365153854,0.967
-1,0.09934311412713107,0.9642
-1,0.09452292466280507,0.9586
-1,0.09516193630064236,0.9627
-1,0.09138935123588525,0.9919
-1,0.08918552045144287,0.9944
-1,0.09034710009308423,0.9796
-1,0.08674035285617791,0.9615
-1,0.08749639380211924,0.9511
-1,0.08252790403716706,0.9734
-1,0.08272280023962844,0.9808
-1,0.08268341690886254,0.9992
-1,0.08110451844393038,0.9757
-1,0.07955846473866818,0.9764
