Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,117390297,1.312002405105083
-1,KH,0,32,154016352,117126319,1.314959381588693
-1,KH,0,32,154016352,117009104,1.3162766548490108
-1,KH,0,32,154016352,117264783,1.3134067028461562
-1,KH,0,32,154016352,117295330,1.3130646548332316
-1,KH,0,32,154016352,117487897,1.3109124933949579
-1,KH,0,32,154016352,117346969,1.3124868355142603
-1,KH,0,32,154016352,117439494,1.311452789467911
-1,KH,0,32,154016352,117424509,1.311620149078077
-1,KH,0,32,154016352,117476674,1.311037729924155
-1,KH,0,32,154016352,117348448,1.3124702935994519
-1,KH,0,32,154016352,117611952,1.3095297661584597
-1,KH,0,32,154016352,117605529,1.3096012858375052
-1,KH,0,32,154016352,117627650,1.309355002841594
-1,KH,0,32,154016352,117594114,1.3097284103862545
-1,KH,0,32,154016352,117589961,1.3097746669037504
-1,KH,0,32,154016352,117673251,1.3088475986781396
-1,KH,0,32,154016352,117458666,1.311238729716205
-1,KH,0,32,154016352,117436536,1.3114858224360433
-1,KH,0,32,154016352,117639096,1.3092276057612684
-1,KH,0,32,154016352,117499370,1.3107844918657863
-1,KH,0,32,154016352,117551269,1.3102057792332298
-1,KH,0,32,154016352,117564324,1.31006028665635
-1,KH,0,32,154016352,117605373,1.3096030229843325
-1,KH,0,32,154016352,117592789,1.3097431680100724
