Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,102284209,1.505768617714979
-1,KH,0,3,154016352,102287246,1.5057239100953017
-1,KH,0,3,154016352,102267549,1.50601391649662
-1,KH,0,3,154016352,102258589,1.5061458749445487
-1,KH,0,3,154016352,102241329,1.506400136876155
-1,KH,0,3,154016352,102179957,1.5073049208662321
-1,KH,0,3,154016352,102100837,1.5084729618817914
-1,KH,0,3,154016352,102087119,1.5086756635771061
-1,KH,0,3,154016352,102058849,1.5090935622838544
-1,KH,0,3,154016352,101932970,1.5109571711684648
-1,KH,0,3,154016352,101935465,1.51092018857225
-1,KH,0,3,154016352,101906540,1.5113490459002925
-1,KH,0,3,154016352,101985227,1.5101829601261758
-1,KH,0,3,154016352,101998631,1.509984501654733
-1,KH,0,3,154016352,101994545,1.5100449930925228
-1,KH,0,3,154016352,102027197,1.5095617298983526
-1,KH,0,3,154016352,101987582,1.5101480884211962
-1,KH,0,3,154016352,102083177,1.5087339219468061
-1,KH,0,3,154016352,102104290,1.5084219477947498
-1,KH,0,3,154016352,102190065,1.5071558277216088
-1,KH,0,3,154016352,102078781,1.508798895237591
-1,KH,0,3,154016352,102074348,1.50886442105905
-1,KH,0,3,154016352,102064218,1.5090141777209325
-1,KH,0,3,154016352,102052241,1.5091912778279901
-1,KH,0,3,154016352,102050718,1.509213800925928
