Round,Train Loss,Dice WT
-1,0.9555250007565282,0.3386
-1,0.9448794594331951,0.3462
-1,0.8988281696784396,0.4385
-1,0.758103722383996,0.7394
-1,0.4364776160536694,0.9871
-1,0.21526991569695353,0.9959
-1,0.1354650860073186,0.9851
-1,0.1098051644172989,0.9879
-1,0.10326931196100571,0.9705
-1,0.09186438372155196,0.8816
-1,0.08948618043370607,0.8287
-1,0.08483558863150972,0.9508
-1,0.08536041313860596,0.9556
-1,0.08267616644626906,0.9086
-1,0.08057841122651299,0.9228
-1,0.08318967208141037,0.954
-1,0.07972819474564881,0.9343
-1,0.08058937888185516,0.8598
-1,0.07823544059480939,0.9668
-1,0.07754189817845321,0.9375
-1,0.07689239147330532,0.943
-1,0.07485054991826288,0.9544
-1,0.07795268928303438,0.9585
-1,0.07525186198098319,0.9415
-1,0.07388307126630254,0.9565
