Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118364785,1.3012007921105926
-1,KH,0,32,154016352,118213026,1.302871241956026
-1,KH,0,32,154016352,118169482,1.3033513339763985
-1,KH,0,32,154016352,118054770,1.3046177803743126
-1,KH,0,32,154016352,117888572,1.306457016037144
-1,KH,0,32,154016352,117582025,1.3098630679306638
-1,KH,0,32,154016352,117495109,1.3108320279102001
-1,KH,0,32,154016352,117434189,1.3115120333483121
-1,KH,0,32,154016352,117624784,1.3093869060792493
-1,KH,0,32,154016352,117371199,1.312215886965592
-1,KH,0,32,154016352,117480561,1.3109943525039858
-1,KH,0,32,154016352,117321537,1.312771345639633
-1,KH,0,32,154016352,117398858,1.311906730813344
-1,KH,0,32,154016352,117577667,1.3099116178244972
-1,KH,0,32,154016352,117732319,1.3081909309881172
-1,KH,0,32,154016352,117549302,1.3102277034362995
-1,KH,0,32,154016352,117658486,1.3090118463703502
-1,KH,0,32,154016352,117747297,1.3080245230597523
-1,KH,0,32,154016352,117674556,1.3088330836786841
-1,KH,0,32,154016352,117785995,1.307594778139795
-1,KH,0,32,154016352,117815567,1.3072665686020932
-1,KH,0,32,154016352,117772383,1.307745908478391
-1,KH,0,32,154016352,117772045,1.3077496616450874
-1,KH,0,32,154016352,117822623,1.3071882808108932
-1,KH,0,32,154016352,117804931,1.307384594962328
