Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,102237361,1.506458602741125
-1,KH,0,3,154016352,102044536,1.5093052311982682
-1,KH,0,3,154016352,102032641,1.5094811865155975
-1,KH,0,3,154016352,102034302,1.5094566139140149
-1,KH,0,3,154016352,102032499,1.5094832872808497
-1,KH,0,3,154016352,102116921,1.508235368749514
-1,KH,0,3,154016352,102140407,1.5078885675480027
-1,KH,0,3,154016352,102170524,1.5074440843623353
-1,KH,0,3,154016352,102173188,1.5074047802051551
-1,KH,0,3,154016352,102154838,1.5076755542405147
-1,KH,0,3,154016352,102155522,1.5076654593375776
-1,KH,0,3,154016352,102156915,1.507644900983942
-1,KH,0,3,154016352,102144446,1.5078289425545468
-1,KH,0,3,154016352,102146298,1.5078016043224591
-1,KH,0,3,154016352,102147641,1.5077817802958366
-1,KH,0,3,154016352,102150127,1.5077450858186403
-1,KH,0,3,154016352,102148480,1.5077693960791194
-1,KH,0,3,154016352,102149626,1.5077524806600857
-1,KH,0,3,154016352,102150359,1.507741661485497
-1,KH,0,3,154016352,102149571,1.5077532924734456
-1,KH,0,3,154016352,102151213,1.507729056531125
-1,KH,0,3,154016352,102150576,1.5077384585672822
-1,KH,0,3,154016352,102149702,1.5077513588830636
-1,KH,0,3,154016352,102149426,1.5077554327128573
-1,KH,0,3,154016352,102151792,1.5077205106690639
