batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,215883,157749,157444,216188,1.0
2,0,218797,162397,161151,220043,1.0
3,0,129205,169918,118947,180176,1.0
4,0,306029,200621,200188,306462,1.0
5,0,33,12470,33,12470,0.0053
6,0,58754,42636,41241,60149,1.0
7,0,68203,46230,45719,68714,1.0
8,0,71530,51782,51766,71546,1.0
9,0,85823,59342,58695,86470,1.0
10,0,140086,77740,77369,140457,1.0
11,0,114276,78549,78247,114578,1.0
12,0,103222,78584,77525,104281,1.0
13,0,94080,79080,68416,104744,1.0
14,0,115419,83463,82204,116678,1.0
15,0,114068,84845,84318,114595,1.0
16,0,120332,85112,85080,120364,1.0
17,0,90197,95788,70233,115752,1.0
18,0,133858,98011,95286,136583,1.0
19,0,275378,98512,98511,275379,0.7155
20,0,127780,98996,95618,131158,1.0
21,0,142383,105016,104985,142414,1.0
22,0,160108,107675,107163,160620,1.0
23,0,138205,107935,104977,141163,1.0
24,0,157169,111614,111468,157315,1.0
25,0,158498,111967,111516,158949,1.0
26,0,207582,120374,120227,207729,1.0
27,0,184456,138460,136555,186361,1.0
28,0,168445,147383,127905,187923,1.0
29,0,240402,147861,146731,241532,1.0
30,0,141316,150203,130707,160812,1.0
31,0,217560,157326,155901,218985,1.0
32,0,202631,158379,156897,204113,1.0
33,0,276836,173764,173629,276971,1.0
34,0,343836,224832,223072,345596,1.0
35,0,32298,20466,20113,32651,1.0
36,0,61412,34197,34127,61482,1.0
37,0,81606,44986,44441,82151,1.0
38,0,66888,46623,46623,66888,1.0
39,0,72581,51390,50206,73765,1.0
40,0,121927,58948,58948,121927,0.9669
41,0,124605,71632,71618,124619,1.0
42,0,123842,72110,72101,123851,1.0
43,0,106936,74298,73654,107580,1.0
44,0,111984,79454,79428,112010,1.0
45,0,113322,83563,81119,115766,1.0
46,0,139631,87678,86929,140380,1.0
47,0,123352,89503,89232,123623,1.0
48,0,133016,91161,91107,133070,1.0
49,0,129486,98447,97777,130156,1.0
50,0,240215,104055,101209,243061,0.8328
51,0,185404,113630,113583,185451,1.0
52,0,115346,118171,107587,125930,1.0
53,0,158249,125934,119442,164741,1.0
54,0,204415,130763,130126,205052,1.0
55,0,184144,140799,139517,185426,1.0
56,0,209690,146440,145991,210139,1.0
57,0,255459,153071,153006,255524,1.0
58,0,189146,157089,153695,192540,1.0
59,0,177194,157414,145448,189160,1.0
60,0,187601,161243,158177,190667,1.0
61,0,255927,168343,168175,256095,1.0
62,0,234458,173462,171767,236153,1.0
63,0,257862,186129,184874,259117,1.0
64,0,265641,192199,191868,265972,1.0
65,0,253825,216245,212162,257908,1.0
66,0,357590,220576,220498,357668,1.0
67,0,310379,237250,233207,314422,1.0
