batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1010792,157749,157749,1010792,0.3121
2,0,1147443,162397,162397,1147443,0.2831
3,0,561738,169918,168377,563279,0.5978
4,0,1393804,200621,200621,1393804,0.2879
5,0,26,12470,19,12477,0.003
6,0,433547,42636,42636,433547,0.1967
7,0,531168,46230,46230,531168,0.1741
8,0,446320,51782,51782,446320,0.232
9,0,410884,59342,59342,410884,0.2889
10,0,885769,77740,77740,885769,0.1755
11,0,593692,78549,78549,593692,0.2646
12,0,682303,78584,78527,682360,0.2302
13,0,531413,79080,79080,531413,0.2976
14,0,646654,83463,83463,646654,0.2581
15,0,559773,84845,84844,559774,0.3031
16,0,850858,85112,85112,850858,0.2001
17,0,392161,95788,86886,401063,0.4333
18,0,487430,98011,98004,487437,0.4021
19,0,1175954,98512,98512,1175954,0.1675
20,0,583767,98996,98993,583770,0.3392
21,0,633651,105016,105016,633651,0.3315
22,0,945435,107675,107675,945435,0.2278
23,0,471305,107935,107579,471661,0.4562
24,0,740212,111614,111614,740212,0.3016
25,0,592463,111967,111967,592463,0.378
26,0,1139690,120374,120374,1139690,0.2112
27,0,635150,138460,138460,635150,0.436
28,0,562569,147383,146882,563070,0.5217
29,0,905018,147861,147861,905018,0.3268
30,0,586598,150203,139267,597534,0.4661
31,0,1060198,157326,157326,1060198,0.2968
32,0,997080,158379,158379,997080,0.3177
33,0,1226317,173764,173764,1226317,0.2834
34,0,1687866,224832,224832,1687866,0.2664
35,0,121430,20466,20466,121430,0.3371
36,0,660317,34197,34197,660317,0.1036
37,0,755464,44986,44986,755464,0.1191
38,0,457412,46623,46623,457412,0.2039
39,0,537435,51390,51390,537435,0.1912
40,0,886705,58948,58948,886705,0.133
41,0,870353,71632,71632,870353,0.1646
42,0,782341,72110,72110,782341,0.1843
43,0,559007,74298,74298,559007,0.2658
44,0,767341,79454,79454,767341,0.2071
45,0,751080,83563,83563,751080,0.2225
46,0,780869,87678,87678,780869,0.2246
47,0,609423,89503,89503,609423,0.2937
48,0,809233,91161,91161,809233,0.2253
49,0,754093,98447,98447,754093,0.2611
50,0,1000917,104055,104055,1000917,0.2079
51,0,1103700,113630,113630,1103700,0.2059
52,0,294193,118171,117978,294386,0.8015
53,0,570476,125934,125847,570563,0.4411
54,0,1065377,130763,130763,1065377,0.2455
55,0,747383,140799,140799,747383,0.3768
56,0,1178622,146440,146440,1178622,0.2485
57,0,1129919,153071,153071,1129919,0.2709
58,0,638848,157089,157089,638848,0.4918
59,0,618649,157414,157405,618658,0.5089
60,0,607016,161243,161243,607016,0.5313
61,0,1216673,168343,168343,1216673,0.2767
62,0,1124003,173462,173462,1124003,0.3087
63,0,1082436,186129,186129,1082436,0.3439
64,0,1088940,192199,192199,1088940,0.353
65,0,950781,216245,216245,950781,0.4549
66,0,1317097,220576,220576,1317097,0.3349
67,0,1223719,237250,237250,1223719,0.3878
