batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,772775,157749,157749,772775,0.4083
2,0,802805,162397,162397,802805,0.4046
3,0,385192,169918,161716,393394,0.8222
4,0,1061754,200621,200621,1061754,0.3779
5,0,0,12470,0,12470,0.0
6,0,250730,42636,42636,250730,0.3401
7,0,306231,46230,46230,306231,0.3019
8,0,293199,51782,51782,293199,0.3532
9,0,260284,59342,59342,260284,0.456
10,0,671649,77740,77740,671649,0.2315
11,0,377584,78549,78549,377584,0.4161
12,0,411573,78584,78523,411634,0.3815
13,0,317914,79080,79080,317914,0.4975
14,0,390561,83463,83463,390561,0.4274
15,0,372307,84845,84843,372309,0.4558
16,0,542399,85112,85112,542399,0.3138
17,0,245871,95788,83195,258464,0.6438
18,0,333359,98011,98004,333366,0.588
19,0,877166,98512,98512,877166,0.2246
20,0,314687,98996,98991,314692,0.6291
21,0,442931,105016,105016,442931,0.4742
22,0,668127,107675,107675,668127,0.3223
23,0,304022,107935,107935,304022,0.71
24,0,524992,111614,111614,524992,0.4252
25,0,463548,111967,111967,463548,0.4831
26,0,764649,120374,120374,764649,0.3148
27,0,466892,138460,138460,466892,0.5931
28,0,436421,147383,145559,438245,0.6643
29,0,754289,147861,147861,754289,0.3921
30,0,410493,150203,141362,419334,0.6742
31,0,731018,157326,157326,731018,0.4304
32,0,669237,158379,158379,669237,0.4733
33,0,922668,173764,173764,922668,0.3767
34,0,1226413,224832,224828,1226417,0.3666
35,0,77519,20466,20466,77519,0.528
36,0,376134,34197,34197,376134,0.1818
37,0,448276,44986,44986,448276,0.2007
38,0,267321,46623,46623,267321,0.3488
39,0,306199,51390,51390,306199,0.3357
40,0,593137,58948,58948,593137,0.1988
41,0,575254,71632,71632,575254,0.249
42,0,493300,72110,72110,493300,0.2924
43,0,310261,74298,74298,310261,0.4789
44,0,450353,79454,79454,450353,0.3529
45,0,504378,83563,83563,504378,0.3314
46,0,514316,87678,87674,514320,0.3409
47,0,392746,89503,89503,392746,0.4558
48,0,516872,91161,91161,516872,0.3527
49,0,490925,98447,98447,490925,0.4011
50,0,802318,104055,104055,802318,0.2594
51,0,787500,113630,113630,787500,0.2886
52,0,214889,118171,118159,214901,1.0
53,0,415927,125934,125348,416513,0.6019
54,0,750393,130763,130763,750393,0.3485
55,0,514198,140799,140799,514198,0.5476
56,0,830073,146440,146440,830073,0.3528
57,0,804941,153071,153071,804941,0.3803
58,0,466878,157089,157089,466878,0.6729
59,0,409231,157414,155117,411528,0.7539
60,0,390516,161243,161066,390693,0.8245
61,0,907076,168343,168343,907076,0.3712
62,0,796331,173462,173462,796331,0.4357
63,0,784715,186129,186129,784715,0.4744
64,0,807034,192199,192199,807034,0.4763
65,0,678412,216245,216245,678412,0.6375
66,0,1062145,220576,220576,1062145,0.4153
67,0,871202,237250,237250,871202,0.5446
