Round,Train Loss,Dice WT
-1,0.9890212883055209,0.1057
-1,0.988155795931816,0.2041
-1,0.9877173992991446,0.2138
-1,0.9870689842104913,0.0976
-1,0.9861313170194625,0.0602
-1,0.9842786204814912,0.0627
-1,0.9812912781536578,0.1009
-1,0.9770621851086616,0.1077
-1,0.9712170301377773,0.0661
-1,0.9626876913011074,0.1672
-1,0.9498007835447788,0.317
-1,0.9302953647077083,0.3924
-1,0.902499235123396,0.3582
-1,0.8547592251002788,0.6163
-1,0.7856502014398575,0.4693
-1,0.6914373309910297,0.8262
-1,0.5806334905326367,0.8713
-1,0.48566474840044976,0.8575
-1,0.4043167699873448,0.8294
-1,0.32674930289387705,0.8367
-1,0.28820933744311333,0.8804
-1,0.24557305783033373,0.8509
-1,0.22118177995085717,0.8426
-1,0.20258580073714255,0.8638
-1,0.18596276953816412,0.868
