Sample,Dice,HD95
0_0,1.0000,36.2567
1_0,0.2367,78.5958
2_0,1.0000,50.5865
3_0,0.0084,71.3442
4_0,0.1751,56.6008
5_0,0.0713,72.2634
6_0,0.4226,84.8749
7_0,1.0000,57.8843
8_0,0.3030,109.0617
9_0,0.0202,74.4289
Average,0.4237,69.1897
