Sample,Dice,HD95
0_0,0.4727,57.4978
1_0,0.7659,89.4863
2_0,1.0000,79.7810
3_0,0.9090,68.5956
4_0,0.2607,46.2385
5_0,0.5164,95.9245
6_0,0.5250,65.0922
7_0,0.7499,63.8122
8_0,0.2212,64.8922
9_0,0.1264,111.8436
Average,0.5547,74.3164
