Round,Train Loss,Dice WT
-1,0.9555277788338541,0.3657
-1,0.9448345207366623,0.2599
-1,0.8892235690806093,0.3931
-1,0.7316089021057641,0.7757
-1,0.437238027468449,0.9897
-1,0.24661535936243398,0.9739
-1,0.17495819730918946,0.9882
-1,0.14992165034558594,0.9968
-1,0.13800481087019462,0.988
-1,0.1285170475975806,0.967
-1,0.1237496632487834,0.9536
-1,0.12382948438660438,0.9925
-1,0.12135898315605997,0.9872
-1,0.11932448078604305,0.9981
-1,0.1231516832063178,0.9914
-1,0.11788936893479163,1.0
-1,0.11956969780080459,1.0
-1,0.11530223493816472,0.9853
-1,0.11428057215794796,0.9973
-1,0.11391728345085592,1.0
-1,0.11177829554100997,0.9815
-1,0.11349618555117054,0.9988
-1,0.1101417065668507,1.0
-1,0.12103505214723217,1.0
-1,0.11517644459459961,1.0
