Round,Train Loss,Dice WT
-1,0.9915991812944412,0.0883
-1,0.9910560175776482,0.1019
-1,0.9907746239006519,0.0848
-1,0.9904423001408578,0.1026
-1,0.9900310131907462,0.0389
-1,0.9893706306815148,0.0557
-1,0.9886448699235917,0.0408
-1,0.9877195656299591,0.0447
-1,0.9866000045835971,0.053
-1,0.9850935514271258,0.0569
-1,0.9833844165503978,0.07
-1,0.9810060630738734,0.062
-1,0.9783895313739777,0.0643
-1,0.974985828846693,0.2306
-1,0.9709529772400858,0.1149
-1,0.9661857314407826,0.1463
-1,0.9594359678030013,0.1702
-1,0.9516422994434833,0.2257
-1,0.9417093543708324,0.2466
-1,0.9303886461257935,0.2964
-1,0.9154334735870361,0.2638
-1,0.8985824312269688,0.5494
-1,0.8779235100746154,0.3322
-1,0.8571730269491672,0.3262
-1,0.8345228663086891,0.7283
