batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,764022,157749,157715,764056,0.4128
2,0,855795,162397,162397,855795,0.3795
3,0,520727,169918,169747,520898,0.6517
4,0,785281,200621,200621,785281,0.511
5,0,92727,12470,12327,92870,0.2655
6,0,297050,42636,42636,297050,0.2871
7,0,313948,46230,46230,313948,0.2945
8,0,705579,51782,51782,705579,0.1468
9,0,599019,59342,59342,599019,0.1981
10,0,910658,77740,77740,910658,0.1707
11,0,714444,78549,78549,714444,0.2199
12,0,374449,78584,78580,374453,0.4197
13,0,402105,79080,79080,402105,0.3933
14,0,629470,83463,83463,629470,0.2652
15,0,445210,84845,84845,445210,0.3811
16,0,596072,85112,85112,596072,0.2856
17,0,352332,95788,94113,354007,0.5317
18,0,358332,98011,98011,358332,0.547
19,0,776474,98512,98512,776474,0.2537
20,0,383669,98996,98996,383669,0.516
21,0,561948,105016,105016,561948,0.3738
22,0,687628,107675,107670,687633,0.3132
23,0,351284,107935,107935,351284,0.6145
24,0,578599,111614,111614,578599,0.3858
25,0,618330,111967,111967,618330,0.3622
26,0,705447,120374,120374,705447,0.3413
27,0,449362,138460,138460,449362,0.6163
28,0,528834,147383,147367,528850,0.5573
29,0,835471,147861,147861,835471,0.354
30,0,519830,150203,150057,519976,0.5772
31,0,636396,157326,157326,636396,0.4944
32,0,600198,158379,158379,600198,0.5278
33,0,854779,173764,173764,854779,0.4066
34,0,1124927,224832,224831,1124928,0.3997
35,0,111884,20466,20466,111884,0.3658
36,0,449817,34197,34197,449817,0.152
37,0,506328,44986,44986,506328,0.1777
38,0,269932,46623,46623,269932,0.3454
39,0,363935,51390,51390,363935,0.2824
40,0,576289,58948,58948,576289,0.2046
41,0,470648,71632,71632,470648,0.3044
42,0,511668,72110,72110,511668,0.2819
43,0,364165,74298,74298,364165,0.408
44,0,687876,79454,79454,687876,0.231
45,0,553166,83563,83431,553298,0.3016
46,0,471035,87678,87678,471035,0.3723
47,0,366104,89503,89503,366104,0.4889
48,0,585752,91161,91161,585752,0.3113
49,0,477700,98447,98447,477700,0.4122
50,0,918082,104055,103820,918317,0.2261
51,0,721246,113630,113630,721246,0.3151
52,0,298118,118171,118168,298121,0.7928
53,0,409757,125934,125452,410239,0.6116
54,0,668204,130763,130763,668204,0.3914
55,0,455812,140799,140799,455812,0.6178
56,0,676402,146440,146440,676402,0.433
57,0,742877,153071,153071,742877,0.4121
58,0,492867,157089,157089,492867,0.6374
59,0,465363,157414,156103,466674,0.669
60,0,429678,161243,161230,429691,0.7504
61,0,657092,168343,168343,657092,0.5124
62,0,644385,173462,173462,644385,0.5384
63,0,684794,186129,186129,684794,0.5436
64,0,688451,192199,192199,688451,0.5584
65,0,582670,216245,216245,582670,0.7423
66,0,895651,220576,220576,895651,0.4925
67,0,777421,237250,237247,777424,0.6103
