batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,241549,157749,157630,241668,1.0
2,0,233378,162397,161437,234338,1.0
3,0,110232,169918,102886,177264,1.0
4,0,334683,200621,200344,334960,1.0
5,0,0,12470,0,12470,0.0
6,0,59227,42636,41164,60699,1.0
7,0,69538,46230,45685,70083,1.0
8,0,72493,51782,51757,72518,1.0
9,0,86345,59342,58704,86983,1.0
10,0,134407,77740,77401,134746,1.0
11,0,113685,78549,78244,113990,1.0
12,0,106400,78584,77778,107206,1.0
13,0,90841,79080,67974,101947,1.0
14,0,117750,83463,82214,118999,1.0
15,0,118076,84845,84291,118630,1.0
16,0,127502,85112,85095,127519,1.0
17,0,88805,95788,69144,115449,1.0
18,0,129091,98011,94471,132631,1.0
19,0,286180,98512,98512,286180,0.6885
20,0,126545,98996,95106,130435,1.0
21,0,147018,105016,104995,147039,1.0
22,0,168896,107675,107206,169365,1.0
23,0,138616,107935,104880,141671,1.0
24,0,160600,111614,111483,160731,1.0
25,0,163505,111967,111489,163983,1.0
26,0,221968,120374,120303,222039,1.0
27,0,185555,138460,136128,187887,1.0
28,0,169367,147383,126677,190073,1.0
29,0,240556,147861,146607,241810,1.0
30,0,125397,150203,119629,155971,1.0
31,0,229784,157326,156444,230666,1.0
32,0,209858,158379,157256,210981,1.0
33,0,280952,173764,173576,281140,1.0
34,0,359010,224832,223364,360478,1.0
35,0,31322,20466,20008,31780,1.0
36,0,67725,34197,34143,67779,1.0
37,0,88245,44986,44374,88857,0.9988
38,0,69147,46623,46623,69147,1.0
39,0,74759,51390,50368,75781,1.0
40,0,143373,58948,58948,143373,0.8223
41,0,140505,71632,71624,140513,1.0
42,0,136227,72110,72102,136235,1.0
43,0,106880,74298,73732,107446,1.0
44,0,113988,79454,79431,114011,1.0
45,0,120671,83563,81831,122403,1.0
46,0,148158,87678,87004,148832,1.0
47,0,127820,89503,89279,128044,1.0
48,0,140630,91161,91120,140671,1.0
49,0,132810,98447,97855,133402,1.0
50,0,216332,104055,101457,218930,0.9268
51,0,198929,113630,113603,198956,1.0
52,0,113684,118171,106600,125255,1.0
53,0,150105,125934,116487,159552,1.0
54,0,227467,130763,130302,227928,1.0
55,0,189696,140799,139676,190819,1.0
56,0,233159,146440,146235,233364,1.0
57,0,274425,153071,153053,274443,1.0
58,0,189523,157089,153411,193201,1.0
59,0,171843,157414,141511,187746,1.0
60,0,184116,161243,156619,188740,1.0
61,0,281808,168343,168270,281881,1.0
62,0,251298,173462,172652,252108,1.0
63,0,276782,186129,185267,277644,1.0
64,0,283515,192199,191984,283730,1.0
65,0,261894,216245,213141,264998,1.0
66,0,386255,220576,220537,386294,1.0
67,0,326097,237250,234176,329171,1.0
