batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,171458,157749,147835,181372,1.0
2,0,172419,162397,155767,179049,1.0
3,0,104196,169918,101950,172164,1.0
4,0,222837,200621,195592,227866,1.0
5,0,917,12470,917,12470,0.1471
6,0,40855,42636,37536,45955,1.0
7,0,49669,46230,44442,51457,1.0
8,0,58679,51782,51104,59357,1.0
9,0,76625,59342,58384,77583,1.0
10,0,90901,77740,76654,91987,1.0
11,0,87551,78549,76913,89187,1.0
12,0,80379,78584,73883,85080,1.0
13,0,72677,79080,64967,86790,1.0
14,0,95230,83463,81430,97263,1.0
15,0,92064,84845,81769,95140,1.0
16,0,92097,85112,83822,93387,1.0
17,0,71527,95788,64897,102418,1.0
18,0,101519,98011,90654,108876,1.0
19,0,219093,98512,98419,219186,0.898
20,0,105992,98996,94244,110744,1.0
21,0,115489,105016,104168,116337,1.0
22,0,123625,107675,105690,125610,1.0
23,0,118259,107935,103645,122549,1.0
24,0,127986,111614,110770,128830,1.0
25,0,129238,111967,110805,130400,1.0
26,0,143992,120374,118324,146042,1.0
27,0,158262,138460,133724,162998,1.0
28,0,144830,147383,126278,165935,1.0
29,0,200406,147861,144877,203390,1.0
30,0,104686,150203,102550,152339,1.0
31,0,169409,157326,149046,177689,1.0
32,0,169855,158379,153753,174481,1.0
33,0,216199,173764,172954,217009,1.0
34,0,258356,224832,220622,262566,1.0
35,0,26352,20466,19404,27414,1.0
36,0,38734,34197,33566,39365,1.0
37,0,47960,44986,42429,50517,1.0
38,0,50713,46623,46226,51110,1.0
39,0,54610,51390,48820,57180,1.0
40,0,71252,58948,58647,71553,1.0
41,0,80572,71632,71098,81106,1.0
42,0,85148,72110,71700,85558,1.0
43,0,86968,74298,72526,88740,1.0
44,0,86434,79454,77510,88378,1.0
45,0,78755,83563,73908,88410,1.0
46,0,100509,87678,85461,102726,1.0
47,0,99994,89503,87695,101802,1.0
48,0,97911,91161,90013,99059,1.0
49,0,104929,98447,95670,107706,1.0
50,0,118799,104055,98920,123934,1.0
51,0,127918,113630,112682,128866,1.0
52,0,98532,118171,97739,118964,1.0
53,0,132284,125934,117532,140686,1.0
54,0,149735,130763,127201,153297,1.0
55,0,153125,140799,136975,156949,1.0
56,0,156654,146440,142760,160334,1.0
57,0,192534,153071,151697,193908,1.0
58,0,162861,157089,152059,167891,1.0
59,0,150535,157414,141642,166307,1.0
60,0,166316,161243,155236,172323,1.0
61,0,189506,168343,165871,191978,1.0
62,0,188657,173462,168092,194027,1.0
63,0,205326,186129,183070,208385,1.0
64,0,214255,192199,190444,216010,1.0
65,0,217058,216245,203814,229489,1.0
66,0,299665,220576,219879,300362,1.0
67,0,256790,237250,227928,266112,1.0
