batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,911067,157749,157749,911067,0.3463
2,0,914347,162397,162397,914347,0.3552
3,0,473901,169918,169371,474448,0.714
4,0,1160926,200621,200621,1160926,0.3456
5,0,2962,12470,2961,12471,0.4749
6,0,303077,42636,42636,303077,0.2814
7,0,359514,46230,46230,359514,0.2572
8,0,422876,51782,51782,422876,0.2449
9,0,428159,59342,59342,428159,0.2772
10,0,844197,77740,77740,844197,0.1842
11,0,729181,78549,78549,729181,0.2154
12,0,539189,78584,78523,539250,0.2912
13,0,440824,79080,79080,440824,0.3588
14,0,606238,83463,83463,606238,0.2753
15,0,465187,84845,84844,465188,0.3648
16,0,653038,85112,85112,653038,0.2607
17,0,343458,95788,88852,350394,0.5072
18,0,428756,98011,98011,428756,0.4572
19,0,910928,98512,98512,910928,0.2163
20,0,430308,98996,98993,430311,0.4601
21,0,572945,105016,105016,572945,0.3666
22,0,828551,107675,107675,828551,0.2599
23,0,404448,107935,107935,404448,0.5337
24,0,682464,111614,111614,682464,0.3271
25,0,610885,111967,111967,610885,0.3666
26,0,853584,120374,120374,853584,0.282
27,0,564572,138460,138460,564572,0.4905
28,0,565412,147383,147248,565547,0.5207
29,0,855410,147861,147861,855410,0.3457
30,0,532469,150203,149887,532785,0.5627
31,0,863985,157326,157326,863985,0.3642
32,0,787541,158379,158379,787541,0.4022
33,0,1002811,173764,173764,1002811,0.3466
34,0,1424891,224832,224832,1424891,0.3156
35,0,90102,20466,20466,90102,0.4543
36,0,445784,34197,34197,445784,0.1534
37,0,553221,44986,44986,553221,0.1626
38,0,308041,46623,46623,308041,0.3027
39,0,389814,51390,51390,389814,0.2637
40,0,658839,58948,58948,658839,0.1789
41,0,636624,71632,71632,636624,0.225
42,0,594760,72110,72110,594760,0.2425
43,0,426466,74298,74298,426466,0.3484
44,0,635505,79454,79454,635505,0.25
45,0,547621,83563,83563,547621,0.3052
46,0,584929,87678,87678,584929,0.2998
47,0,484012,89503,89503,484012,0.3698
48,0,619015,91161,91161,619015,0.2945
49,0,591921,98447,98447,591921,0.3326
50,0,961617,104055,104055,961617,0.2164
51,0,924891,113630,113630,924891,0.2457
52,0,328127,118171,118171,328127,0.7203
53,0,492245,125934,125920,492259,0.5116
54,0,866067,130763,130763,866067,0.302
55,0,633699,140799,140799,633699,0.4444
56,0,905068,146440,146440,905068,0.3236
57,0,920175,153071,153071,920175,0.3327
58,0,607629,157089,157089,607629,0.5171
59,0,527096,157414,156838,527672,0.5945
60,0,485819,161243,161243,485819,0.6638
61,0,999427,168343,168343,999427,0.3369
62,0,917207,173462,173462,917207,0.3782
63,0,930734,186129,186129,930734,0.4
64,0,956698,192199,192199,956698,0.4018
65,0,781488,216245,216245,781488,0.5534
66,0,1236079,220576,220576,1236079,0.3569
67,0,1013023,237250,237250,1013023,0.4684
