batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,162913,157749,148254,172408,1.0
2,0,177117,162397,157649,181865,1.0
3,0,128807,169918,121187,177538,1.0
4,0,225121,200621,196556,229186,1.0
5,0,1140,12470,1140,12470,0.1828
6,0,44976,42636,40351,47261,1.0
7,0,50482,46230,44715,51997,1.0
8,0,59876,51782,51270,60388,1.0
9,0,78812,59342,58686,79468,1.0
10,0,89570,77740,76847,90463,1.0
11,0,88819,78549,77394,89974,1.0
12,0,81317,78584,74742,85159,1.0
13,0,71142,79080,63848,86374,1.0
14,0,97232,83463,82106,98589,1.0
15,0,94836,84845,82894,96787,1.0
16,0,93197,85112,84242,94067,1.0
17,0,79006,95788,69044,105750,1.0
18,0,102853,98011,91649,109215,1.0
19,0,232263,98512,98459,232316,0.8476
20,0,106600,98996,94723,110873,1.0
21,0,116552,105016,104532,117036,1.0
22,0,124501,107675,106309,125867,1.0
23,0,119112,107935,104279,122768,1.0
24,0,130368,111614,111171,130811,1.0
25,0,130494,111967,111189,131272,1.0
26,0,141968,120374,118042,144300,1.0
27,0,161666,138460,134570,165556,1.0
28,0,149954,147383,129736,167601,1.0
29,0,210992,147861,145027,213826,1.0
30,0,123997,150203,119420,154780,1.0
31,0,170099,157326,149588,177837,1.0
32,0,171792,158379,154967,175204,1.0
33,0,221700,173764,173117,222347,1.0
34,0,265704,224832,221514,269022,1.0
35,0,26693,20466,19533,27626,1.0
36,0,39658,34197,33795,40060,1.0
37,0,48833,44986,42357,51462,1.0
38,0,51920,46623,46388,52155,1.0
39,0,55779,51390,49246,57923,1.0
40,0,70180,58948,58760,70368,1.0
41,0,81609,71632,71311,81930,1.0
42,0,84437,72110,71880,84667,1.0
43,0,88245,74298,72849,89694,1.0
44,0,86388,79454,77565,88277,1.0
45,0,81000,83563,75576,88987,1.0
46,0,100445,87678,85726,102397,1.0
47,0,102660,89503,88494,103669,1.0
48,0,99209,91161,90571,99799,1.0
49,0,107725,98447,96568,109604,1.0
50,0,145243,104055,99757,149541,1.0
51,0,129885,113630,113031,130484,1.0
52,0,104205,118171,102481,119895,1.0
53,0,136400,125934,118610,143724,1.0
54,0,147690,130763,127645,150808,1.0
55,0,155651,140799,137869,158581,1.0
56,0,154729,146440,143014,158155,1.0
57,0,189992,153071,151854,191209,1.0
58,0,169706,157089,154407,172388,1.0
59,0,158524,157414,146871,169067,1.0
60,0,169417,161243,156956,173704,1.0
61,0,187938,168343,166410,189871,1.0
62,0,189510,173462,168509,194463,1.0
63,0,205341,186129,183273,208197,1.0
64,0,217954,192199,190939,219214,1.0
65,0,219844,216245,206638,229451,1.0
66,0,284788,220576,220247,285117,1.0
67,0,255489,237250,229201,263538,1.0
