batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1682210,157749,157749,1682210,0.1875
2,0,1994336,162397,162397,1994336,0.1629
3,0,1306581,169918,169918,1306581,0.2601
4,0,1978105,200621,200621,1978105,0.2028
5,0,14156,12470,7929,18697,0.8482
6,0,829426,42636,42636,829426,0.1028
7,0,915957,46230,46230,915957,0.1009
8,0,1574230,51782,51782,1574230,0.0658
9,0,1346501,59342,59342,1346501,0.0881
10,0,1869793,77740,77740,1869793,0.0832
11,0,1732709,78549,78549,1732709,0.0907
12,0,1110838,78584,78527,1110895,0.1414
13,0,1054223,79080,79080,1054223,0.15
14,0,1597023,83463,83463,1597023,0.1045
15,0,1021981,84845,84844,1021982,0.166
16,0,1339423,85112,85112,1339423,0.1271
17,0,880475,95788,94298,881965,0.2138
18,0,970586,98011,98011,970586,0.202
19,0,1854583,98512,98512,1854583,0.1062
20,0,1038283,98996,98996,1038283,0.1907
21,0,1198352,105016,105016,1198352,0.1753
22,0,1510761,107675,107675,1510761,0.1425
23,0,997225,107935,107935,997225,0.2165
24,0,1364862,111614,111614,1364862,0.1636
25,0,1234294,111967,111967,1234294,0.1814
26,0,1826538,120374,120374,1826538,0.1318
27,0,1236518,138460,138460,1236518,0.224
28,0,1259731,147383,147379,1259735,0.234
29,0,1911117,147861,147861,1911117,0.1547
30,0,1302239,150203,150186,1302256,0.2307
31,0,1621696,157326,157326,1621696,0.194
32,0,1582232,158379,158379,1582232,0.2002
33,0,2061211,173764,173764,2061211,0.1686
34,0,2610220,224832,224832,2610220,0.1723
35,0,431582,20466,20466,431582,0.0948
36,0,1096869,34197,34197,1096869,0.0624
37,0,1265561,44986,44986,1265561,0.0711
38,0,797017,46623,46623,797017,0.117
39,0,907815,51390,51390,907815,0.1132
40,0,1391903,58948,58948,1391903,0.0847
41,0,1268790,71632,71632,1268790,0.1129
42,0,1268867,72110,72110,1268867,0.1137
43,0,1043386,74298,74298,1043386,0.1424
44,0,1651853,79454,79454,1651853,0.0962
45,0,1427561,83563,83563,1427561,0.1171
46,0,1235560,87678,87678,1235560,0.1419
47,0,1065378,89503,89503,1065378,0.168
48,0,1439524,91161,91161,1439524,0.1267
49,0,1257661,98447,98447,1257661,0.1566
50,0,2037841,104055,104055,2037841,0.1021
51,0,1631450,113630,113630,1631450,0.1393
52,0,847644,118171,118171,847644,0.2788
53,0,1078430,125934,125934,1078430,0.2336
54,0,1634812,130763,130763,1634812,0.16
55,0,1308807,140799,140799,1308807,0.2152
56,0,1728408,146440,146440,1728408,0.1695
57,0,1730386,153071,153071,1730386,0.1769
58,0,1296861,157089,157089,1296861,0.2423
59,0,1220441,157414,157414,1220441,0.258
60,0,1109133,161243,161243,1109133,0.2908
61,0,1774957,168343,168343,1774957,0.1897
62,0,1675524,173462,173462,1675524,0.2071
63,0,1672453,186129,186129,1672453,0.2226
64,0,1707672,192199,192199,1707672,0.2251
65,0,1599797,216245,216245,1599797,0.2703
66,0,2074033,220576,220576,2074033,0.2127
67,0,1907900,237250,237250,1907900,0.2487
