Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SKH,0.6,32,154016352,45994275,3.3485982834373065
-1,SKH,0.6,32,154016352,45670835,3.3723130160891404
-1,SKH,0.6,32,154016352,45551205,3.381169607009201
-1,SKH,0.6,32,154016352,45604192,3.3772410624177636
-1,SKH,0.6,32,154016352,45451611,3.3885784749282295
-1,SKH,0.6,32,154016352,45387841,3.393339421963639
-1,SKH,0.6,32,154016352,45349376,3.396217635858861
-1,SKH,0.6,32,154016352,45328874,3.3977536938954507
-1,SKH,0.6,32,154016352,45313347,3.3989180149035434
-1,SKH,0.6,32,154016352,45331823,3.397532654842435
-1,SKH,0.6,32,154016352,45188338,3.408320768897483
-1,SKH,0.6,32,154016352,45170271,3.4096840316685313
-1,SKH,0.6,32,154016352,45133920,3.412430197592017
-1,SKH,0.6,32,154016352,45112027,3.4140862392101
-1,SKH,0.6,32,154016352,45078365,3.416635716270734
-1,SKH,0.6,32,154016352,45073568,3.416999307365685
-1,SKH,0.6,32,154016352,45007945,3.4219813840992366
-1,SKH,0.6,32,154016352,45084964,3.416135630880337
-1,SKH,0.6,32,154016352,45071625,3.417146621812942
-1,SKH,0.6,32,154016352,45000761,3.422527691754279
-1,SKH,0.6,32,154016352,45151328,3.4111145483160077
-1,SKH,0.6,32,154016352,44893424,3.430710711078443
-1,SKH,0.6,32,154016352,44964759,3.4252680241158693
-1,SKH,0.6,32,154016352,44917917,3.428840023102667
-1,SKH,0.6,32,154016352,44989706,3.4233687093852483
