Round,Train Loss,Dice WT
-1,0.9555277788338541,0.3657
-1,0.9444794795092415,0.4061
-1,0.886241917449887,0.3972
-1,0.72597653555269,0.8256
-1,0.41728090658909134,0.9557
-1,0.21910288003312442,0.9918
-1,0.15124597509368126,0.8465
-1,0.12350334169483987,0.9455
-1,0.11082220698605065,0.9887
-1,0.10533051941575122,0.8783
-1,0.10366109759867692,0.8871
-1,0.09873779591392068,0.9815
-1,0.09539336306708199,0.9995
-1,0.09802562689580838,0.8299
-1,0.0988047840214577,0.9251
-1,0.09411518603813748,1.0
-1,0.09317310477505211,0.9759
-1,0.09200528329160033,0.9694
-1,0.09245832327033292,0.9209
-1,0.09355885581809933,0.8737
-1,0.09441345208833199,0.8901
-1,0.09113530641844292,0.9401
-1,0.09123933705963005,0.9995
-1,0.09169345613287276,0.9887
-1,0.09188600568210377,0.9118
