Round,Train Loss,Dice WT
-1,0.9648781283813364,0.2364
-1,0.9509947226912366,0.3093
-1,0.9275279543563432,0.3603
-1,0.8699829645308794,0.7917
-1,0.7569659783559686,0.9372
-1,0.5729713129062278,0.9497
-1,0.403771010771686,0.9627
-1,0.29777875934161396,0.9328
-1,0.24246679585354003,0.9749
-1,0.21340147665902678,0.9537
-1,0.20302695988440042,0.9632
-1,0.19533108791299894,0.9532
-1,0.19178145229816435,0.9785
-1,0.1879770851894921,0.9695
-1,0.1873794587803822,0.9793
-1,0.18660232778273378,0.9778
-1,0.18592646618684133,0.9817
-1,0.18539824415655698,0.9809
-1,0.1824669390332465,0.9817
-1,0.18278596614505732,0.974
-1,0.18341289802509197,0.9693
-1,0.18302404725668478,0.973
-1,0.1813299643350582,0.9678
-1,0.1830476795341454,0.9845
-1,0.18308021291798235,0.9549
