batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1136986,157749,155018,1139717,0.272
2,0,802753,162397,161362,803788,0.4015
3,0,850477,169918,167894,852501,0.3939
4,0,709018,200621,196572,713067,0.5513
5,0,738716,12470,12470,738716,0.0338
6,0,618368,42636,42465,618539,0.1373
7,0,539924,46230,46225,539929,0.1712
8,0,707271,51782,51760,707293,0.1464
9,0,545087,59342,59299,545130,0.2176
10,0,1108804,77740,77362,1109182,0.1395
11,0,930619,78549,78547,930621,0.1688
12,0,744049,78584,78108,744525,0.2098
13,0,744233,79080,78914,744399,0.212
14,0,811536,83463,83447,811552,0.2056
15,0,540741,84845,84662,540924,0.313
16,0,793733,85112,85017,793828,0.2142
17,0,733198,95788,91603,737383,0.2485
18,0,934186,98011,96848,935349,0.2071
19,0,582248,98512,98247,582513,0.3373
20,0,674584,98996,98987,674593,0.2935
21,0,757172,105016,105016,757172,0.2774
22,0,940359,107675,107354,940680,0.2282
23,0,663337,107935,107392,663880,0.3235
24,0,576463,111614,111028,577049,0.3848
25,0,865740,111967,111832,865875,0.2583
26,0,724713,120374,120180,724907,0.3316
27,0,526421,138460,138152,526729,0.5246
28,0,821366,147383,145021,823728,0.3521
29,0,807305,147861,146722,808444,0.363
30,0,746341,150203,148562,747982,0.3972
31,0,823094,157326,156246,824174,0.3792
32,0,688344,158379,157846,688877,0.4583
33,0,682719,173764,169390,687093,0.4931
34,0,971424,224832,222437,973819,0.4568
35,0,512023,20466,20466,512023,0.0799
36,0,586736,34197,34197,586736,0.1166
37,0,598627,44986,44701,598912,0.1493
38,0,570004,46623,46623,570004,0.1636
39,0,583476,51390,51300,583566,0.1758
40,0,653929,58948,58948,653929,0.1803
41,0,541210,71632,71629,541213,0.2647
42,0,641834,72110,72110,641834,0.2247
43,0,676850,74298,74295,676853,0.2195
44,0,635166,79454,79448,635172,0.2502
45,0,665313,83563,83028,665848,0.2494
46,0,624849,87678,87600,624927,0.2804
47,0,514794,89503,89428,514869,0.3474
48,0,676998,91161,91161,676998,0.2693
49,0,524152,98447,98099,524500,0.3741
50,0,935549,104055,101289,938315,0.2159
51,0,635940,113630,113475,636095,0.3568
52,0,733391,118171,117813,733749,0.3211
53,0,863071,125934,124566,864439,0.2882
54,0,675335,130763,130254,675844,0.3855
55,0,698395,140799,140600,698594,0.4025
56,0,612837,146440,145163,614114,0.4728
57,0,652443,153071,152808,652706,0.4682
58,0,705989,157089,154305,708773,0.4354
59,0,730774,157414,153936,734252,0.4193
60,0,775636,161243,155856,781023,0.3991
61,0,735769,168343,167682,736430,0.4554
62,0,689776,173462,171163,692075,0.4946
63,0,687444,186129,183964,689609,0.5335
64,0,553817,192199,189934,556082,0.6831
65,0,702151,216245,212750,705646,0.603
66,0,615796,220576,218664,617708,0.708
67,0,682525,237250,233138,686637,0.6791
