batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,3090665,157749,157549,3090865,0.1019
2,0,2992479,162397,162217,2992659,0.1084
3,0,2861085,169918,168560,2862443,0.1178
4,0,2748072,200621,199655,2749038,0.1453
5,0,2829988,12470,12405,2830053,0.0088
6,0,2567597,42636,41620,2568613,0.0324
7,0,2675027,46230,46116,2675141,0.0345
8,0,2767159,51782,51780,2767161,0.0374
9,0,2968809,59342,58706,2969445,0.0395
10,0,2955774,77740,77719,2955795,0.0526
11,0,2538421,78549,78546,2538424,0.0619
12,0,2518849,78584,78565,2518868,0.0624
13,0,2781811,79080,75777,2785114,0.0544
14,0,2681243,83463,82399,2682307,0.0614
15,0,2575613,84845,83793,2576665,0.065
16,0,2747134,85112,85112,2747134,0.062
17,0,2589327,95788,85400,2599715,0.0657
18,0,2529923,98011,95059,2532875,0.0751
19,0,3067192,98512,98474,3067230,0.0642
20,0,2576391,98996,98283,2577104,0.0763
21,0,2722721,105016,105016,2722721,0.0771
22,0,2803066,107675,107130,2803611,0.0764
23,0,2726574,107935,106567,2727942,0.0781
24,0,2879982,111614,111613,2879983,0.0775
25,0,2617738,111967,111611,2618094,0.0853
26,0,2660703,120374,120198,2660879,0.0903
27,0,2705668,138460,138287,2705841,0.1022
28,0,2743295,147383,144989,2745689,0.1056
29,0,2794547,147861,147247,2795161,0.1054
30,0,2606428,150203,145949,2610682,0.1118
31,0,2591594,157326,156827,2592093,0.121
32,0,2528098,158379,157299,2529178,0.1244
33,0,2805308,173764,173700,2805372,0.1238
34,0,2476704,224832,224101,2477435,0.1809
35,0,2552454,20466,20093,2552827,0.0157
36,0,2868405,34197,34197,2868405,0.0238
37,0,2596106,44986,44514,2596578,0.0343
38,0,2682809,46623,46623,2682809,0.0348
39,0,2575555,51390,50754,2576191,0.0394
40,0,2676665,58948,58948,2676665,0.044
41,0,2676341,71632,71606,2676367,0.0535
42,0,2660721,72110,72110,2660721,0.0542
43,0,2609005,74298,74097,2609206,0.0568
44,0,2886074,79454,79454,2886074,0.0551
45,0,2737956,83563,81046,2740473,0.0591
46,0,2666320,87678,87008,2666990,0.0652
47,0,2603563,89503,88756,2604310,0.0682
48,0,2677292,91161,91160,2677293,0.0681
49,0,2611826,98447,98311,2611962,0.0753
50,0,3030189,104055,100561,3033683,0.0663
51,0,2793095,113630,113630,2793095,0.0814
52,0,2513205,118171,116025,2515351,0.0923
53,0,2524430,125934,120279,2530085,0.0951
54,0,2726213,130763,129719,2727257,0.0951
55,0,2748326,140799,138577,2750548,0.1008
56,0,2702328,146440,144146,2704622,0.1066
57,0,2569179,153071,152032,2570218,0.1183
58,0,2391410,157089,154971,2393528,0.1295
59,0,2773718,157414,150194,2780938,0.108
60,0,2311029,161243,160411,2311861,0.1388
61,0,2613649,168343,168032,2613960,0.1286
62,0,2524757,173462,173370,2524849,0.1373
63,0,2544267,186129,185128,2545268,0.1455
64,0,2612834,192199,191719,2613314,0.1467
65,0,2566735,216245,210981,2571999,0.1641
66,0,2526943,220576,219855,2527664,0.174
67,0,2793057,237250,236783,2793524,0.1695
