batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1216833,157749,157696,1216886,0.2592
2,0,906644,162397,162397,906644,0.3582
3,0,978347,169918,169895,978370,0.3473
4,0,844556,200621,200607,844570,0.4751
5,0,652161,12470,12470,652161,0.0382
6,0,693116,42636,42636,693116,0.123
7,0,569144,46230,46230,569144,0.1625
8,0,770977,51782,51782,770977,0.1343
9,0,639823,59342,59342,639823,0.1855
10,0,1304759,77740,77701,1304798,0.1191
11,0,1085856,78549,78549,1085856,0.1447
12,0,857465,78584,78580,857469,0.1833
13,0,870289,79080,79080,870289,0.1817
14,0,955558,83463,83463,955558,0.1747
15,0,720388,84845,84845,720388,0.2356
16,0,923846,85112,85112,923846,0.1843
17,0,766596,95788,95562,766822,0.2492
18,0,1040719,98011,97987,1040743,0.1883
19,0,651042,98512,98512,651042,0.3026
20,0,773455,98996,98996,773455,0.256
21,0,873593,105016,105016,873593,0.2404
22,0,1132760,107675,107675,1132760,0.1901
23,0,793940,107935,107935,793940,0.2719
24,0,712205,111614,111614,712205,0.3134
25,0,1024129,111967,111965,1024131,0.2187
26,0,800879,120374,120370,800883,0.3006
27,0,522849,138460,138460,522849,0.5296
28,0,959417,147383,146806,959994,0.3058
29,0,954707,147861,147861,954707,0.3098
30,0,903430,150203,150203,903430,0.3325
31,0,996557,157326,157326,996557,0.3157
32,0,761261,158379,158379,761261,0.4161
33,0,794123,173764,173764,794123,0.4376
34,0,1160815,224832,224832,1160815,0.3874
35,0,490150,20466,20466,490150,0.0835
36,0,621187,34197,34197,621187,0.1101
37,0,682775,44986,44798,682963,0.1312
38,0,592937,46623,46623,592937,0.1573
39,0,632943,51390,51390,632943,0.1624
40,0,674587,58948,58948,674587,0.1748
41,0,548613,71632,71632,548613,0.2611
42,0,650090,72110,72110,650090,0.2218
43,0,823260,74298,74298,823260,0.1805
44,0,706281,79454,79454,706281,0.225
45,0,715697,83563,83143,716117,0.2322
46,0,651787,87678,87678,651787,0.269
47,0,585913,89503,89503,585913,0.3055
48,0,620380,91161,91161,620380,0.2939
49,0,708430,98447,98447,708430,0.2779
50,0,1230600,104055,103147,1231508,0.1675
51,0,775401,113630,113630,775401,0.2931
52,0,727566,118171,118171,727566,0.3248
53,0,1064235,125934,125739,1064430,0.2363
54,0,763563,130763,130763,763563,0.3425
55,0,742335,140799,140799,742335,0.3793
56,0,643812,146440,146412,643840,0.4548
57,0,807792,153071,153071,807792,0.379
58,0,808569,157089,157089,808569,0.3886
59,0,882427,157414,157412,882429,0.3568
60,0,810711,161243,161235,810719,0.3978
61,0,821163,168343,168343,821163,0.41
62,0,845678,173462,173462,845678,0.4102
63,0,731848,186129,186129,731848,0.5087
64,0,599452,192199,192199,599452,0.6412
65,0,720306,216245,216212,720339,0.6003
66,0,786453,220576,220576,786453,0.5609
67,0,783829,237250,237250,783829,0.6054
