Round,Train Loss,Dice WT
-1,0.9648947209996337,0.237
-1,0.9499927362682772,0.2987
-1,0.9002065739503093,0.4735
-1,0.7348590319647509,0.9144
-1,0.43390448487856803,0.9726
-1,0.2311431248690568,0.9712
-1,0.1566168437693633,0.9836
-1,0.12529903305511847,0.9808
-1,0.1115511587729641,0.9816
-1,0.10523619540766174,0.9815
-1,0.09864150113334844,0.9705
-1,0.09611263652058208,0.9776
-1,0.09519767761230469,0.9869
-1,0.0911391794681549,0.9615
-1,0.08843851790708654,0.9627
-1,0.08712745332250409,0.9805
-1,0.08595585887338601,1.0
-1,0.08634274470455507,0.9808
-1,0.08241656206402123,0.9915
-1,0.08120395991147733,0.9813
-1,0.0802226442624541,0.9699
-1,0.07834761604374531,0.9913
-1,0.07709522632991565,0.9907
-1,0.07617682411390193,0.9719
-1,0.07488131704283696,0.988
