Round,Train Loss,Dice WT
-1,0.9555277788338541,0.3657
-1,0.9448364949026027,0.3921
-1,0.8986507912643817,0.331
-1,0.758804696547885,0.7934
-1,0.43689849987751295,0.9822
-1,0.21779392296526612,0.9978
-1,0.13964732454604462,0.8813
-1,0.11393692443350785,0.9498
-1,0.09952028659211487,0.9916
-1,0.09299940531995117,0.9693
-1,0.09348121841414636,0.8355
-1,0.08884905666864219,0.9196
-1,0.08560907359884568,0.999
-1,0.08470230172662174,0.9249
-1,0.08626934249861902,0.9824
-1,0.08553652092188346,0.9942
-1,0.08289463219522428,0.9681
-1,0.08245588020116341,1.0
-1,0.08039872706437311,0.9744
-1,0.08006480521514636,0.9406
-1,0.08020075229035706,0.9927
-1,0.08094253670267698,0.992
-1,0.07988148206422309,0.9023
-1,0.07734519433574516,0.9558
-1,0.0779678251563,0.9091
