Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118324256,1.3016464857383088
-1,KH,0,32,154016352,117923343,1.306071792757775
-1,KH,0,32,154016352,117282784,1.3132051162769125
-1,KH,0,32,154016352,117280419,1.3132315975098963
-1,KH,0,32,154016352,117222716,1.313878037086259
-1,KH,0,32,154016352,117402304,1.3118682236423571
-1,KH,0,32,154016352,117403706,1.3118525577037576
-1,KH,0,32,154016352,117478359,1.3110189256218672
-1,KH,0,32,154016352,117348241,1.3124726087713576
-1,KH,0,32,154016352,117594319,1.3097261271609557
-1,KH,0,32,154016352,117584620,1.3098341602838874
-1,KH,0,32,154016352,117523237,1.310518293501395
-1,KH,0,32,154016352,117693902,1.3086179435192828
-1,KH,0,32,154016352,117707164,1.3084705022712126
-1,KH,0,32,154016352,117703686,1.3085091659746322
-1,KH,0,32,154016352,117576434,1.309925354599545
-1,KH,0,32,154016352,117603566,1.3096231452709521
-1,KH,0,32,154016352,117771784,1.307752559815176
-1,KH,0,32,154016352,117704090,1.3085046747313538
-1,KH,0,32,154016352,117500740,1.3107692087726426
-1,KH,0,32,154016352,117704232,1.308503096133366
-1,KH,0,32,154016352,117705095,1.3084935023415936
-1,KH,0,32,154016352,117565847,1.3100433155557498
-1,KH,0,32,154016352,117735005,1.3081610859913753
-1,KH,0,32,154016352,117712828,1.3084075424642758
