Round,Train Loss,Dice WT
-1,0.96487574700047,0.2393
-1,0.9490652545702224,0.2911
-1,0.8829442700626803,0.5072
-1,0.703111891974421,0.9503
-1,0.4138537195383334,0.9811
-1,0.23425802077148475,0.9603
-1,0.1712800146610129,0.9616
-1,0.14133418030014228,0.9615
-1,0.12813467175937168,0.9692
-1,0.1187611774486654,0.981
-1,0.118279939773036,0.9808
-1,0.11331757648902781,0.9744
-1,0.11116695342695011,0.9784
-1,0.10857560111611497,0.9623
-1,0.11015168811176337,0.9808
-1,0.10513400490961824,0.9802
-1,0.10470540029745476,0.981
-1,0.10671187688906987,0.9808
-1,0.10772324926128576,0.9678
-1,0.10290592900093862,0.9585
-1,0.10054038207904965,0.955
-1,0.10054206909502254,0.945
-1,0.10178889319592832,0.9884
-1,0.09986729616043614,1.0
-1,0.1002292036133654,0.9625
