Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,117938741,1.3059012729328694
-1,KH,0,32,154016352,117289952,1.3131248617102342
-1,KH,0,32,154016352,117316375,1.312829108468447
-1,KH,0,32,154016352,117364319,1.3122928102194331
-1,KH,0,32,154016352,117508491,1.3106827488747175
-1,KH,0,32,154016352,117381940,1.312095813035634
-1,KH,0,32,154016352,117486525,1.3109278021458206
-1,KH,0,32,154016352,117371361,1.312214075799973
-1,KH,0,32,154016352,117459486,1.3112295757875188
-1,KH,0,32,154016352,117502616,1.3107482815531528
-1,KH,0,32,154016352,117518271,1.3105736724121817
-1,KH,0,32,154016352,117631021,1.3093174801228666
-1,KH,0,32,154016352,117361101,1.3123287928254865
-1,KH,0,32,154016352,117590967,1.3097634616781406
-1,KH,0,32,154016352,117419913,1.3116714879528142
-1,KH,0,32,154016352,117595359,1.3097145440918294
-1,KH,0,32,154016352,117667334,1.308913415170943
-1,KH,0,32,154016352,117593039,1.3097403835272936
-1,KH,0,32,154016352,117656632,1.3090324734095737
-1,KH,0,32,154016352,117522728,1.31052396945721
-1,KH,0,32,154016352,117628137,1.3093495818946788
-1,KH,0,32,154016352,117695389,1.3086014100348484
-1,KH,0,32,154016352,117618341,1.3094586328164584
-1,KH,0,32,154016352,117768582,1.3077881161887472
-1,KH,0,32,154016352,117684100,1.3087269393231542
