batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,677695,157749,157720,677724,0.4654
2,0,604168,162397,162390,604175,0.5376
3,0,477230,169918,166830,480318,0.6947
4,0,755682,200621,200619,755684,0.531
5,0,297424,12470,12150,297744,0.0816
6,0,447969,42636,42628,447977,0.1903
7,0,323845,46230,46223,323852,0.2855
8,0,608028,51782,51782,608028,0.1703
9,0,430553,59342,59240,430655,0.2751
10,0,696323,77740,77713,696350,0.2232
11,0,704481,78549,78547,704483,0.223
12,0,587529,78584,78580,587533,0.2675
13,0,511724,79080,78070,512734,0.3045
14,0,572180,83463,83379,572264,0.2914
15,0,513037,84845,84781,513101,0.3305
16,0,663800,85112,85112,663800,0.2564
17,0,397586,95788,91147,402227,0.4532
18,0,588936,98011,97304,589643,0.33
19,0,435688,98512,98512,435688,0.4522
20,0,493376,98996,97840,494532,0.3957
21,0,561229,105016,105016,561229,0.3742
22,0,741336,107675,107667,741344,0.2905
23,0,447032,107935,107409,447558,0.48
24,0,565173,111614,111614,565173,0.395
25,0,691240,111967,111957,691250,0.3239
26,0,590027,120374,120374,590027,0.408
27,0,398690,138460,138398,398752,0.6942
28,0,602542,147383,145464,604461,0.4813
29,0,612435,147861,147676,612620,0.4821
30,0,556200,150203,148535,557868,0.5325
31,0,659223,157326,157163,659386,0.4767
32,0,590104,158379,158196,590287,0.536
33,0,591444,173764,173764,591444,0.5876
34,0,901017,224832,224500,901349,0.4981
35,0,331428,20466,20391,331503,0.123
36,0,475237,34197,34197,475237,0.1439
37,0,555588,44986,44984,555590,0.1619
38,0,336321,46623,46623,336321,0.2773
39,0,439968,51390,51361,439997,0.2335
40,0,589312,58948,58948,589312,0.2001
41,0,508451,71632,71632,508451,0.2818
42,0,540777,72110,72110,540777,0.2667
43,0,500238,74298,74241,500295,0.2968
44,0,581879,79454,79454,581879,0.2731
45,0,474687,83563,83055,475195,0.3496
46,0,522647,87678,87385,522940,0.3342
47,0,453349,89503,89500,453352,0.3948
48,0,537300,91161,91161,537300,0.3393
49,0,565330,98447,98404,565373,0.3481
50,0,715121,104055,102548,716628,0.2862
51,0,667587,113630,113630,667587,0.3404
52,0,350956,118171,115102,354025,0.6502
53,0,528984,125934,123282,531636,0.4638
54,0,674011,130763,130694,674080,0.3878
55,0,469948,140799,140709,470038,0.5987
56,0,605138,146440,146381,605197,0.4837
57,0,701873,153071,153069,701875,0.4362
58,0,587631,157089,157024,587696,0.5344
59,0,544015,157414,152447,548982,0.5554
60,0,556789,161243,160749,557283,0.5769
61,0,696070,168343,168342,696071,0.4837
62,0,663898,173462,173461,663899,0.5226
63,0,692605,186129,186129,692605,0.5375
64,0,633338,192199,192199,633338,0.6069
65,0,520387,216245,215373,521259,0.8264
66,0,756685,220576,220573,756688,0.583
67,0,676884,237250,237114,677020,0.7005
