batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,786870,157749,157706,786913,0.4008
2,0,820831,162397,162397,820831,0.3957
3,0,638649,169918,169040,639527,0.5286
4,0,852285,200621,200614,852292,0.4708
5,0,283245,12470,12241,283474,0.0864
6,0,505935,42636,42636,505935,0.1685
7,0,403630,46230,46230,403630,0.2291
8,0,767029,51782,51782,767029,0.135
9,0,552232,59342,59335,552239,0.2149
10,0,939442,77740,77740,939442,0.1655
11,0,857265,78549,78549,857265,0.1833
12,0,613160,78584,78580,613164,0.2563
13,0,567706,79080,79018,567768,0.2783
14,0,709120,83463,83441,709142,0.2353
15,0,563270,84845,84777,563338,0.301
16,0,747950,85112,85112,747950,0.2276
17,0,456507,95788,92505,459790,0.4024
18,0,605101,98011,97574,605538,0.3223
19,0,728263,98512,98512,728263,0.2705
20,0,548494,98996,98728,548762,0.3598
21,0,662406,105016,105016,662406,0.3171
22,0,834863,107675,107672,834866,0.2579
23,0,487955,107935,107677,488213,0.4411
24,0,647116,111614,111614,647116,0.345
25,0,775584,111967,111936,775615,0.2886
26,0,734381,120374,120374,734381,0.3278
27,0,434582,138460,138450,434592,0.6371
28,0,666633,147383,145535,668481,0.4354
29,0,747117,147861,147829,747149,0.3957
30,0,656724,150203,149968,656959,0.4566
31,0,748689,157326,157300,748715,0.4202
32,0,684233,158379,158379,684233,0.4629
33,0,839466,173764,173764,839466,0.414
34,0,1067838,224832,224800,1067870,0.421
35,0,330803,20466,20466,330803,0.1237
36,0,541990,34197,34197,541990,0.1262
37,0,605061,44986,44986,605061,0.1487
38,0,371146,46623,46623,371146,0.2512
39,0,535367,51390,51344,535413,0.1918
40,0,683747,58948,58948,683747,0.1724
41,0,587029,71632,71632,587029,0.244
42,0,620728,72110,72110,620728,0.2323
43,0,578694,74298,74298,578694,0.2568
44,0,721537,79454,79454,721537,0.2202
45,0,646960,83563,83323,647200,0.2575
46,0,594611,87678,87646,594643,0.2948
47,0,481849,89503,89495,481857,0.3715
48,0,621062,91161,91161,621062,0.2936
49,0,617492,98447,98447,617492,0.3189
50,0,962227,104055,102774,963508,0.2133
51,0,769008,113630,113630,769008,0.2955
52,0,396016,118171,118138,396049,0.5966
53,0,594723,125934,125229,595428,0.4206
54,0,718745,130763,130756,718752,0.3638
55,0,519195,140799,140761,519233,0.5422
56,0,736868,146440,146440,736868,0.3975
57,0,764875,153071,153070,764876,0.4002
58,0,636197,157089,157076,636210,0.4938
59,0,610495,157414,153857,614052,0.5011
60,0,586261,161243,161018,586486,0.5491
61,0,763988,168343,168343,763988,0.4407
62,0,747074,173462,173462,747074,0.4644
63,0,736906,186129,186129,736906,0.5052
64,0,707492,192199,192199,707492,0.5433
65,0,604356,216245,216154,604447,0.7152
66,0,879489,220576,220576,879489,0.5016
67,0,748013,237250,237245,748018,0.6343
