batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1675813,157749,157749,1675813,0.1883
2,0,2078403,162397,162397,2078403,0.1563
3,0,1405668,169918,169918,1405668,0.2418
4,0,2001904,200621,200621,2001904,0.2004
5,0,22730,12470,11933,23267,1.0
6,0,876244,42636,42636,876244,0.0973
7,0,947304,46230,46230,947304,0.0976
8,0,1440014,51782,51782,1440014,0.0719
9,0,1466692,59342,59342,1466692,0.0809
10,0,2182215,77740,77740,2182215,0.0712
11,0,1777708,78549,78549,1777708,0.0884
12,0,1115482,78584,78527,1115539,0.1408
13,0,1068729,79080,79080,1068729,0.148
14,0,1709586,83463,83463,1709586,0.0976
15,0,1142697,84845,84844,1142698,0.1485
16,0,1348483,85112,85112,1348483,0.1262
17,0,885669,95788,93706,887751,0.2111
18,0,1105026,98011,98011,1105026,0.1774
19,0,1985663,98512,98512,1985663,0.0992
20,0,1068502,98996,98994,1068504,0.1853
21,0,1293587,105016,105016,1293587,0.1624
22,0,1636339,107675,107675,1636339,0.1316
23,0,1099865,107935,107935,1099865,0.1963
24,0,1354147,111614,111614,1354147,0.1648
25,0,1290210,111967,111967,1290210,0.1736
26,0,1951804,120374,120374,1951804,0.1233
27,0,1323259,138460,138460,1323259,0.2093
28,0,1316979,147383,147383,1316979,0.2238
29,0,2126446,147861,147861,2126446,0.1391
30,0,1399729,150203,150186,1399746,0.2146
31,0,1621666,157326,157326,1621666,0.194
32,0,1548131,158379,158379,1548131,0.2046
33,0,2140424,173764,173764,2140424,0.1624
34,0,2751015,224832,224832,2751015,0.1635
35,0,523227,20466,20466,523227,0.0782
36,0,1066739,34197,34197,1066739,0.0641
37,0,1166273,44986,44986,1166273,0.0771
38,0,862594,46623,46623,862594,0.1081
39,0,948395,51390,51390,948395,0.1084
40,0,1364670,58948,58948,1364670,0.0864
41,0,1272202,71632,71632,1272202,0.1126
42,0,1199869,72110,72110,1199869,0.1202
43,0,1028453,74298,74298,1028453,0.1445
44,0,1622108,79454,79454,1622108,0.098
45,0,1366426,83563,83563,1366426,0.1223
46,0,1243340,87678,87678,1243340,0.141
47,0,1127578,89503,89503,1127578,0.1588
48,0,1508642,91161,91161,1508642,0.1209
49,0,1293372,98447,98447,1293372,0.1522
50,0,2412674,104055,104055,2412674,0.0863
51,0,1754676,113630,113630,1754676,0.1295
52,0,784051,118171,118171,784051,0.3014
53,0,1237526,125934,125934,1237526,0.2035
54,0,1602473,130763,130763,1602473,0.1632
55,0,1379314,140799,140799,1379314,0.2042
56,0,1700064,146440,146440,1700064,0.1723
57,0,1733069,153071,153071,1733069,0.1766
58,0,1318970,157089,157089,1318970,0.2382
59,0,1278531,157414,157414,1278531,0.2462
60,0,1211405,161243,161243,1211405,0.2662
61,0,1787292,168343,168343,1787292,0.1884
62,0,1690365,173462,173462,1690365,0.2052
63,0,1668474,186129,186129,1668474,0.2231
64,0,1700998,192199,192199,1700998,0.226
65,0,1638820,216245,216245,1638820,0.2639
66,0,2075686,220576,220576,2075686,0.2125
67,0,1926720,237250,237250,1926720,0.2463
