batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1034637,157749,157749,1034637,0.3049
2,0,996191,162397,162397,996191,0.326
3,0,444723,169918,161513,453128,0.7129
4,0,1302257,200621,200621,1302257,0.3081
5,0,0,12470,0,12470,0.0
6,0,328778,42636,42636,328778,0.2594
7,0,410973,46230,46230,410973,0.225
8,0,385771,51782,51782,385771,0.2685
9,0,316396,59342,59342,316396,0.3751
10,0,802293,77740,77740,802293,0.1938
11,0,678998,78549,78549,678998,0.2314
12,0,584389,78584,78523,584450,0.2687
13,0,445854,79080,79080,445854,0.3547
14,0,558286,83463,83463,558286,0.299
15,0,507123,84845,84844,507124,0.3346
16,0,690007,85112,85112,690007,0.2467
17,0,314077,95788,85620,324245,0.5281
18,0,464879,98011,98011,464879,0.4217
19,0,947510,98512,98512,947510,0.2079
20,0,435403,98996,98993,435406,0.4547
21,0,635297,105016,105016,635297,0.3306
22,0,874703,107675,107675,874703,0.2462
23,0,433030,107935,107935,433030,0.4985
24,0,727807,111614,111614,727807,0.3067
25,0,676951,111967,111967,676951,0.3308
26,0,943576,120374,120374,943576,0.2551
27,0,611827,138460,138460,611827,0.4526
28,0,584796,147383,146652,585527,0.5009
29,0,841200,147861,147861,841200,0.3515
30,0,509421,150203,142645,516979,0.5518
31,0,970078,157326,157326,970078,0.3244
32,0,847407,158379,158379,847407,0.3738
33,0,1075267,173764,173764,1075267,0.3232
34,0,1520526,224832,224832,1520526,0.2957
35,0,72656,20466,20466,72656,0.5634
36,0,499553,34197,34197,499553,0.1369
37,0,605058,44986,44986,605058,0.1487
38,0,327311,46623,46623,327311,0.2849
39,0,441342,51390,51390,441342,0.2329
40,0,757374,58948,58948,757374,0.1557
41,0,717663,71632,71632,717663,0.1996
42,0,677082,72110,72110,677082,0.213
43,0,443544,74298,74298,443544,0.335
44,0,592095,79454,79454,592095,0.2684
45,0,558228,83563,83561,558230,0.2994
46,0,652005,87678,87678,652005,0.2689
47,0,539572,89503,89503,539572,0.3318
48,0,701729,91161,91161,701729,0.2598
49,0,631426,98447,98447,631426,0.3118
50,0,985236,104055,104055,985236,0.2112
51,0,964431,113630,113630,964431,0.2356
52,0,264383,118171,118171,264383,0.8939
53,0,497298,125934,125819,497413,0.5059
54,0,997183,130763,130763,997183,0.2623
55,0,716426,140799,140799,716426,0.3931
56,0,1017515,146440,146440,1017515,0.2878
57,0,1053574,153071,153071,1053574,0.2906
58,0,647100,157089,157089,647100,0.4855
59,0,529143,157414,156592,529965,0.591
60,0,507115,161243,161241,507117,0.6359
61,0,1159248,168343,168343,1159248,0.2904
62,0,1035170,173462,173462,1035170,0.3351
63,0,1060830,186129,186129,1060830,0.3509
64,0,1077028,192199,192199,1077028,0.3569
65,0,867992,216245,216245,867992,0.4983
66,0,1395015,220576,220576,1395015,0.3162
67,0,1165221,237250,237250,1165221,0.4072
