Sample,Dice,HD95
0_0,1.0000,2.8284
1_0,0.6548,29.7044
2_0,1.0000,1.7321
3_0,0.3468,29.2233
4_0,0.3064,18.6386
5_0,0.2760,19.1050
6_0,1.0000,9.4340
7_0,1.0000,9.0000
8_0,1.0000,3.1623
9_0,0.0000,nan
Average,0.6584,nan
