Sample,Dice,HD95
0_0,1.0000,48.4252
1_0,1.0000,2.4495
2_0,1.0000,7.8102
3_0,1.0000,13.1909
4_0,1.0000,2.4495
5_0,1.0000,2.0000
6_0,1.0000,22.5610
7_0,1.0000,2.0000
8_0,1.0000,25.0888
9_0,1.0000,3.0000
Average,1.0000,12.8975
