Sample,Dice,HD95
0_0,0.0000,nan
1_0,0.9455,17.9165
2_0,1.0000,3.3166
3_0,1.0000,2.2361
4_0,1.0000,5.0000
5_0,1.0000,22.0907
6_0,1.0000,6.3246
7_0,1.0000,2.0000
8_0,1.0000,1.4142
9_0,0.0000,nan
Average,0.7946,nan
