batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,162584,157749,144763,175570,1.0
2,0,174520,162397,157424,179493,1.0
3,0,150380,169918,128564,191734,1.0
4,0,220981,200621,195252,226350,1.0
5,0,14799,12470,11849,15420,1.0
6,0,41662,42636,39344,44954,1.0
7,0,47035,46230,44306,48959,1.0
8,0,56306,51782,50770,57318,1.0
9,0,82039,59342,58883,82498,1.0
10,0,192597,77740,76670,193667,0.7918
11,0,86310,78549,77042,87817,1.0
12,0,76159,78584,73631,81112,1.0
13,0,83373,79080,73673,88780,1.0
14,0,97121,83463,83054,97530,1.0
15,0,93168,84845,83291,94722,1.0
16,0,91836,85112,83847,93101,1.0
17,0,122492,95788,83332,134948,1.0
18,0,104150,98011,93685,108476,1.0
19,0,268904,98512,98474,268942,0.7323
20,0,106712,98996,97113,108595,1.0
21,0,115531,105016,104729,115818,1.0
22,0,120000,107675,106946,120729,1.0
23,0,121409,107935,106539,122805,1.0
24,0,124424,111614,111070,124968,1.0
25,0,128894,111967,111823,129038,1.0
26,0,125699,120374,115747,130326,1.0
27,0,164245,138460,135619,167086,1.0
28,0,152565,147383,134011,165937,1.0
29,0,421219,147861,145776,423304,0.6888
30,0,155881,150203,132657,173427,1.0
31,0,165215,157326,148803,173738,1.0
32,0,167048,158379,155300,170127,1.0
33,0,237000,173764,173417,237347,1.0
34,0,265265,224832,222463,267634,1.0
35,0,26157,20466,19791,26832,1.0
36,0,34910,34197,33356,35751,1.0
37,0,45054,44986,41419,48621,1.0
38,0,49122,46623,46129,49616,1.0
39,0,52397,51390,48939,54848,1.0
40,0,61872,58948,58419,62401,1.0
41,0,73978,71632,70616,74994,1.0
42,0,78039,72110,71701,78448,1.0
43,0,83053,74298,73338,84013,1.0
44,0,79336,79454,76357,82433,1.0
45,0,84249,83563,78010,89802,1.0
46,0,95976,87678,86613,97041,1.0
47,0,100964,89503,89213,101254,1.0
48,0,94241,91161,90629,94773,1.0
49,0,104252,98447,96706,105993,1.0
50,0,319924,104055,100610,323369,0.6223
51,0,130261,113630,112867,131024,1.0
52,0,114696,118171,110898,121969,1.0
53,0,146511,125934,120802,151643,1.0
54,0,136955,130763,127333,140385,1.0
55,0,154167,140799,139337,155629,1.0
56,0,146794,146440,142002,151232,1.0
57,0,175986,153071,151980,177077,1.0
58,0,175125,157089,156405,175809,1.0
59,0,172875,157414,154236,176053,1.0
60,0,173829,161243,159595,175477,1.0
61,0,173794,168343,165136,177001,1.0
62,0,176395,173462,168336,181521,1.0
63,0,196614,186129,182792,199951,1.0
64,0,214371,192199,191411,215159,1.0
65,0,218558,216245,208708,226095,1.0
66,0,277189,220576,220098,277667,1.0
67,0,247127,237250,231118,253259,1.0
