batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,162372,157749,143886,176235,1.0
2,0,169278,162397,156066,175609,1.0
3,0,159427,169918,138368,190977,1.0
4,0,204986,200621,192269,213338,1.0
5,0,15090,12470,11923,15637,1.0
6,0,38841,42636,37620,43857,1.0
7,0,46677,46230,44217,48690,1.0
8,0,55625,51782,50625,56782,1.0
9,0,80277,59342,58833,80786,1.0
10,0,267960,77740,76216,269484,0.5656
11,0,84068,78549,76938,85679,1.0
12,0,74880,78584,72792,80672,1.0
13,0,81913,79080,73529,87464,1.0
14,0,93146,83463,82822,93787,1.0
15,0,91319,84845,83340,92824,1.0
16,0,89926,85112,83908,91130,1.0
17,0,112636,95788,83145,125279,1.0
18,0,105516,98011,93905,109622,1.0
19,0,256318,98512,98449,256381,0.768
20,0,106954,98996,97145,108805,1.0
21,0,113913,105016,104766,114163,1.0
22,0,116517,107675,106561,117631,1.0
23,0,120729,107935,106487,122177,1.0
24,0,123274,111614,111099,123789,1.0
25,0,126537,111967,111616,126888,1.0
26,0,121843,120374,114758,127459,1.0
27,0,160624,138460,135184,163900,1.0
28,0,153694,147383,136352,164725,1.0
29,0,485683,147861,146530,487014,0.6017
30,0,153489,150203,134128,169564,1.0
31,0,162514,157326,148283,171557,1.0
32,0,164259,158379,154733,167905,1.0
33,0,244800,173764,173233,245331,1.0
34,0,248605,224832,220784,252653,1.0
35,0,25824,20466,19762,26528,1.0
36,0,34966,34197,33365,35798,1.0
37,0,43520,44986,40776,47730,1.0
38,0,48752,46623,46177,49198,1.0
39,0,50841,51390,48838,53393,1.0
40,0,60260,58948,58192,61016,1.0
41,0,72385,71632,70002,74015,1.0
42,0,75722,72110,71454,76378,1.0
43,0,80245,74298,73228,81315,1.0
44,0,78164,79454,75728,81890,1.0
45,0,76073,83563,73424,86212,1.0
46,0,91701,87678,85714,93665,1.0
47,0,98547,89503,89156,98894,1.0
48,0,92580,91161,90284,93457,1.0
49,0,102061,98447,96323,104185,1.0
50,0,380821,104055,100279,384597,0.5215
51,0,121011,113630,112148,122493,1.0
52,0,114546,118171,110698,122019,1.0
53,0,142333,125934,121226,147041,1.0
54,0,132718,130763,126209,137272,1.0
55,0,148515,140799,138334,150980,1.0
56,0,143033,146440,139883,149590,1.0
57,0,168947,153071,151634,170384,1.0
58,0,172741,157089,156387,173443,1.0
59,0,172738,157414,154984,175168,1.0
60,0,172426,161243,159344,174325,1.0
61,0,169539,168343,164131,173751,1.0
62,0,173266,173462,166798,179930,1.0
63,0,195052,186129,182925,198256,1.0
64,0,207774,192199,191164,208809,1.0
65,0,215251,216245,208073,223423,1.0
66,0,263281,220576,219867,263990,1.0
67,0,242631,237250,229057,250824,1.0
