batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,158389,157749,145658,170480,1.0
2,0,180928,162397,158193,185132,1.0
3,0,146835,169918,126997,189756,1.0
4,0,220337,200621,194848,226110,1.0
5,0,13598,12470,11617,14451,1.0
6,0,39092,42636,36811,44917,1.0
7,0,47075,46230,44122,49183,1.0
8,0,56815,51782,50723,57874,1.0
9,0,80366,59342,58763,80945,1.0
10,0,230206,77740,76730,231216,0.6637
11,0,88115,78549,76893,89771,1.0
12,0,76746,78584,73758,81572,1.0
13,0,76988,79080,69385,86683,1.0
14,0,95579,83463,82585,96457,1.0
15,0,92193,84845,83087,93951,1.0
16,0,91749,85112,83710,93151,1.0
17,0,86768,95788,76236,106320,1.0
18,0,100423,98011,91897,106537,1.0
19,0,271300,98512,98461,271351,0.7257
20,0,104986,98996,95995,107987,1.0
21,0,122728,105016,104455,123289,1.0
22,0,120581,107675,106817,121439,1.0
23,0,119377,107935,106014,121298,1.0
24,0,125200,111614,111121,125693,1.0
25,0,127624,111967,111526,128065,1.0
26,0,127717,120374,115852,132239,1.0
27,0,161992,138460,134860,165592,1.0
28,0,149561,147383,132222,164722,1.0
29,0,374486,147861,145298,377049,0.7707
30,0,152030,150203,132049,170184,1.0
31,0,164090,157326,148203,173213,1.0
32,0,165863,158379,154565,169677,1.0
33,0,258455,173764,173374,258845,1.0
34,0,284966,224832,221621,288177,1.0
35,0,25455,20466,19424,26497,1.0
36,0,35719,34197,33532,36384,1.0
37,0,45470,44986,41616,48840,1.0
38,0,49692,46623,46127,50188,1.0
39,0,52137,51390,48746,54781,1.0
40,0,63120,58948,58367,63701,1.0
41,0,74592,71632,70741,75483,1.0
42,0,77232,72110,71412,77930,1.0
43,0,81224,74298,72992,82530,1.0
44,0,80286,79454,76541,83199,1.0
45,0,82215,83563,76596,89182,1.0
46,0,93440,87678,85537,95581,1.0
47,0,98473,89503,88659,99317,1.0
48,0,94623,91161,90477,95307,1.0
49,0,103302,98447,96466,105283,1.0
50,0,353764,104055,100457,357362,0.5622
51,0,136839,113630,112707,137762,1.0
52,0,112384,118171,109390,121165,1.0
53,0,144474,125934,121380,149028,1.0
54,0,136589,130763,126848,140504,1.0
55,0,149853,140799,137911,152741,1.0
56,0,147027,146440,141475,151992,1.0
57,0,172713,153071,151702,174082,1.0
58,0,172261,157089,156097,173253,1.0
59,0,169236,157414,153449,173201,1.0
60,0,170699,161243,158651,173291,1.0
61,0,173533,168343,165039,176837,1.0
62,0,177550,173462,167670,183342,1.0
63,0,197719,186129,182859,200989,1.0
64,0,214907,192199,191183,215923,1.0
65,0,214690,216245,206225,224710,1.0
66,0,274184,220576,219883,274877,1.0
67,0,244905,237250,229596,252559,1.0
