batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,168989,157749,148292,178446,1.0
2,0,190425,162397,158906,193916,1.0
3,0,141392,169918,122418,188892,1.0
4,0,234015,200621,196338,238298,1.0
5,0,11790,12470,10641,13619,1.0
6,0,43076,42636,39416,46296,1.0
7,0,49836,46230,44701,51365,1.0
8,0,58654,51782,51115,59321,1.0
9,0,82274,59342,58759,82857,1.0
10,0,219621,77740,77033,220328,0.6993
11,0,87248,78549,76964,88833,1.0
12,0,78347,78584,74320,82611,1.0
13,0,82153,79080,70521,90712,1.0
14,0,99832,83463,82642,100653,1.0
15,0,92909,84845,82942,94812,1.0
16,0,94612,85112,83926,95798,1.0
17,0,93800,95788,76390,113198,1.0
18,0,103886,98011,92203,109694,1.0
19,0,293936,98512,98475,293973,0.67
20,0,106288,98996,95478,109806,1.0
21,0,117202,105016,104621,117597,1.0
22,0,122954,107675,106760,123869,1.0
23,0,122158,107935,105800,124293,1.0
24,0,130260,111614,111223,130651,1.0
25,0,131626,111967,111470,132123,1.0
26,0,133389,120374,116692,137071,1.0
27,0,164084,138460,135423,167121,1.0
28,0,150373,147383,131347,166409,1.0
29,0,346283,147861,145934,348210,0.8382
30,0,152180,150203,132604,169779,1.0
31,0,167012,157326,148812,175526,1.0
32,0,169316,158379,154991,172704,1.0
33,0,275228,173764,173549,275443,1.0
34,0,316673,224832,222801,318704,1.0
35,0,26048,20466,19530,26984,1.0
36,0,36615,34197,33635,37177,1.0
37,0,47775,44986,41610,51151,1.0
38,0,51993,46623,46346,52270,1.0
39,0,54112,51390,49174,56328,1.0
40,0,65890,58948,58627,66211,1.0
41,0,76404,71632,70969,77067,1.0
42,0,80463,72110,71575,80998,1.0
43,0,85103,74298,72946,86455,1.0
44,0,83556,79454,77622,85388,1.0
45,0,86576,83563,78595,91544,1.0
46,0,96871,87678,85862,98687,1.0
47,0,100325,89503,88297,101531,1.0
48,0,97307,91161,90697,97771,1.0
49,0,105494,98447,96556,107385,1.0
50,0,355650,104055,100322,359383,0.5583
51,0,140729,113630,113144,141215,1.0
52,0,115982,118171,111764,122389,1.0
53,0,147230,125934,119894,153270,1.0
54,0,140553,130763,127408,143908,1.0
55,0,153686,140799,138000,156485,1.0
56,0,150826,146440,142232,155034,1.0
57,0,179725,153071,151641,181155,1.0
58,0,170526,157089,154828,172787,1.0
59,0,169661,157414,152525,174550,1.0
60,0,169161,161243,157070,173334,1.0
61,0,179104,168343,165460,181987,1.0
62,0,183617,173462,169508,187571,1.0
63,0,202719,186129,182969,205879,1.0
64,0,220242,192199,191372,221069,1.0
65,0,218722,216245,206456,228511,1.0
66,0,289882,220576,220285,290173,1.0
67,0,252324,237250,230218,259356,1.0
