Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,122987350,1.2522942562792028
-1,KH,0,64,154016352,122684604,1.2553845142622786
-1,KH,0,64,154016352,122569079,1.2565677514799634
-1,KH,0,64,154016352,122263942,1.2597037972160263
-1,KH,0,64,154016352,122055224,1.2618579275230366
-1,KH,0,64,154016352,122115641,1.2612336203517123
-1,KH,0,64,154016352,122121147,1.2611767558979772
-1,KH,0,64,154016352,122045454,1.2619589419528892
-1,KH,0,64,154016352,121902381,1.2634400635702103
-1,KH,0,64,154016352,121999556,1.2624337091849744
-1,KH,0,64,154016352,121978946,1.2626470145101927
-1,KH,0,64,154016352,122035360,1.2620633232859721
-1,KH,0,64,154016352,121943959,1.2630092811731657
-1,KH,0,64,154016352,122135947,1.2610239309807783
-1,KH,0,64,154016352,122260496,1.2597393028734318
-1,KH,0,64,154016352,122315217,1.259175724636126
-1,KH,0,64,154016352,122355435,1.2587618359576753
-1,KH,0,64,154016352,122183109,1.260537182762308
-1,KH,0,64,154016352,122313248,1.2591959948606712
-1,KH,0,64,154016352,122310403,1.2592252843774867
-1,KH,0,64,154016352,122194244,1.2604223158007344
-1,KH,0,64,154016352,122299298,1.2593396243370096
-1,KH,0,64,154016352,122181206,1.2605568159148797
-1,KH,0,64,154016352,122232695,1.2600258220601288
-1,KH,0,64,154016352,122361012,1.258704463804206
