Sample,Dice,HD95
0_0,0.6447,73.0821
1_0,0.3825,82.1523
2_0,0.7854,95.1877
3_0,0.0208,76.9480
4_0,0.4930,77.2457
5_0,0.1900,73.3856
6_0,0.0830,96.2808
7_0,1.0000,77.0759
8_0,0.3588,111.2542
9_0,0.0415,71.6798
Average,0.4000,83.4292
