Round,Train Loss,Dice WT
-1,0.9607687548195061,0.3297
-1,0.9468376495336231,0.1916
-1,0.896480528343665,0.5811
-1,0.742706194676851,0.824
-1,0.4602525955360187,0.8118
-1,0.27580778069402034,0.7983
-1,0.20986161773142062,0.9563
-1,0.20379053420926393,0.9145
-1,0.17951406636520434,0.9208
-1,0.1893128131173159,0.9476
-1,0.19055616185069083,0.9234
-1,0.1700600294690383,0.946
-1,0.17648218383914543,0.8768
-1,0.16783341134065075,0.9002
-1,0.16944439811141868,0.9416
-1,0.16037108839342468,0.8885
-1,0.16472773995054396,0.943
-1,0.16684978161203232,0.901
-1,0.15676724471543962,0.9053
-1,0.16268969346818168,0.9378
-1,0.1599677083131514,0.9573
-1,0.16026860577495475,0.8826
-1,0.15386989214702657,0.8665
-1,0.1599182573588271,0.9389
-1,0.15674856128661258,0.9558
