Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,101823306,1.5125844764851772
-1,KH,0,3,154016352,102018403,1.509691854321617
-1,KH,0,3,154016352,102024419,1.5096028334157923
-1,KH,0,3,154016352,101987511,1.5101491397314324
-1,KH,0,3,154016352,101937419,1.5108912263120964
-1,KH,0,3,154016352,101941940,1.5108242201394244
-1,KH,0,3,154016352,102083978,1.5087220836946618
-1,KH,0,3,154016352,102125953,1.5081019806982854
-1,KH,0,3,154016352,102168382,1.5074756885158462
-1,KH,0,3,154016352,102137877,1.507925918609019
-1,KH,0,3,154016352,102159833,1.5076018379943905
-1,KH,0,3,154016352,102145683,1.5078106825131317
-1,KH,0,3,154016352,102148408,1.507770458840631
-1,KH,0,3,154016352,102149089,1.507760406947927
-1,KH,0,3,154016352,102149676,1.507751742648699
-1,KH,0,3,154016352,102145424,1.507814505718827
-1,KH,0,3,154016352,102154631,1.5076786093035763
-1,KH,0,3,154016352,102152734,1.507706607245578
-1,KH,0,3,154016352,102147604,1.5077823264459536
-1,KH,0,3,154016352,102155296,1.5076687947730092
-1,KH,0,3,154016352,102151439,1.5077257208290527
-1,KH,0,3,154016352,102152337,1.5077124667250639
-1,KH,0,3,154016352,102149860,1.5077490267730176
-1,KH,0,3,154016352,102151174,1.5077296321626221
-1,KH,0,3,154016352,102146550,1.5077978845100495
