Round,Train Loss,Dice WT
-1,0.9607625911894597,0.3465
-1,0.9457166172956164,0.1967
-1,0.8800066813434425,0.7637
-1,0.7021241859777977,0.8933
-1,0.4145929110285483,0.9397
-1,0.23838588536569943,0.9227
-1,0.16812514450989272,0.9246
-1,0.14328268636998379,0.9006
-1,0.12753028689246426,0.8739
-1,0.11971794641331623,0.9401
-1,0.11708074623816891,0.9397
-1,0.11365248368758904,0.9302
-1,0.11321631811167066,0.941
-1,0.11678336529355297,0.9065
-1,0.10472588158751787,0.9194
-1,0.10789089034262456,0.9329
-1,0.10510886582104784,0.9376
-1,0.10379433898549331,0.9125
-1,0.10308162671955008,0.9484
-1,0.10341562456206273,0.9405
-1,0.1032349333167076,0.9452
-1,0.10043591143269288,0.9198
-1,0.1012585156842282,0.9774
-1,0.10177913045412615,0.955
-1,0.10097767149931505,0.9569
