batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,599949,157749,157720,599978,0.5258
2,0,556587,162397,162391,556593,0.5835
3,0,380550,169918,165247,385221,0.8579
4,0,712597,200621,200621,712597,0.5631
5,0,174789,12470,11736,175523,0.1337
6,0,328645,42636,42627,328654,0.2594
7,0,247080,46230,46220,247090,0.3741
8,0,526323,51782,51782,526323,0.1968
9,0,376488,59342,59220,376610,0.3145
10,0,579837,77740,77709,579868,0.268
11,0,604337,78549,78549,604337,0.26
12,0,462467,78584,78580,462471,0.3398
13,0,412417,79080,77789,413708,0.3761
14,0,475396,83463,83353,475506,0.3506
15,0,412225,84845,84769,412301,0.4112
16,0,560150,85112,85112,560150,0.3039
17,0,299113,95788,89396,305505,0.5852
18,0,449303,98011,97006,450308,0.4308
19,0,419404,98512,98512,419404,0.4698
20,0,381879,98996,97056,383819,0.5057
21,0,463239,105016,105016,463239,0.4534
22,0,640692,107675,107667,640700,0.3361
23,0,348034,107935,107141,348828,0.6143
24,0,489227,111614,111614,489227,0.4563
25,0,582333,111967,111954,582346,0.3845
26,0,534465,120374,120374,534465,0.4504
27,0,327843,138460,138378,327925,0.844
28,0,496657,147383,145028,499012,0.5813
29,0,544841,147861,147664,545038,0.5418
30,0,451010,150203,147339,453874,0.6493
31,0,566885,157326,157218,566993,0.5546
32,0,513793,158379,158168,514004,0.6154
33,0,568966,173764,173764,568966,0.6108
34,0,831489,224832,224398,831923,0.5395
35,0,188142,20466,20318,188290,0.2158
36,0,398888,34197,34197,398888,0.1715
37,0,471211,44986,44985,471212,0.1909
38,0,244290,46623,46623,244290,0.3817
39,0,326627,51390,51324,326693,0.3142
40,0,512981,58948,58948,512981,0.2298
41,0,435522,71632,71632,435522,0.3289
42,0,450008,72110,72110,450008,0.3205
43,0,389094,74298,74222,389170,0.3814
44,0,506313,79454,79454,506313,0.3139
45,0,401524,83563,83002,402085,0.4129
46,0,437189,87678,87167,437700,0.3983
47,0,355288,89503,89502,355289,0.5038
48,0,455003,91161,91161,455003,0.4007
49,0,474459,98447,98408,474498,0.4148
50,0,615654,104055,102517,617192,0.3322
51,0,617086,113630,113630,617086,0.3683
52,0,237431,118171,113724,241878,0.9403
53,0,394201,125934,122814,397321,0.6182
54,0,604874,130763,130667,604970,0.432
55,0,389836,140799,140648,389987,0.7213
56,0,555735,146440,146351,555824,0.5266
57,0,638866,153071,153068,638869,0.4792
58,0,469654,157089,156952,469791,0.6682
59,0,450173,157414,150577,457010,0.659
60,0,427107,161243,160623,427727,0.7511
61,0,626606,168343,168342,626607,0.5373
62,0,589374,173462,173462,589374,0.5886
63,0,614240,186129,186129,614240,0.606
64,0,578859,192199,192199,578859,0.6641
65,0,440469,216245,215503,441211,0.9769
66,0,708159,220576,220571,708164,0.6229
67,0,622033,237250,237084,622199,0.7621
