Sample,Dice,HD95
0_0,0.6220,48.0625
1_0,1.0000,6.4031
2_0,1.0000,9.1652
3_0,0.8783,49.9700
4_0,0.1607,49.3255
5_0,1.0000,6.0828
6_0,0.9555,20.4817
7_0,0.6785,11.5758
8_0,0.4385,44.1135
9_0,0.4538,60.9344
Average,0.7187,30.6114
