Sample,Dice,HD95
0_0,1.0000,15.4272
1_0,1.0000,11.7898
2_0,1.0000,8.0000
3_0,1.0000,53.2705
4_0,1.0000,27.3130
5_0,1.0000,45.8917
6_0,1.0000,41.7971
7_0,1.0000,8.4735
8_0,1.0000,53.7959
9_0,1.0000,5.6875
Average,1.0000,27.1446
