batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,672688,157749,157748,672689,0.469
2,0,671249,162397,162397,671249,0.4839
3,0,183064,169918,146343,206639,1.0
4,0,930983,200621,200621,930983,0.431
5,0,5013,12470,4837,12646,0.765
6,0,119616,42636,42229,120023,0.7037
7,0,179434,46230,46229,179435,0.5153
8,0,189495,51782,51766,189511,0.5463
9,0,142537,59342,57895,143984,0.8042
10,0,302235,77740,77722,302253,0.5143
11,0,279384,78549,78548,279385,0.5623
12,0,334157,78584,78556,334185,0.4701
13,0,184555,79080,73417,190218,0.7719
14,0,255471,83463,83310,255624,0.6518
15,0,153158,84845,84565,153438,1.0
16,0,447886,85112,85112,447886,0.3801
17,0,155239,95788,84225,166802,1.0
18,0,156590,98011,91336,163265,1.0
19,0,574323,98512,98512,574323,0.3431
20,0,187152,98996,93956,192192,0.9777
21,0,199305,105016,104715,199606,1.0
22,0,458208,107675,107665,458218,0.4699
23,0,149520,107935,102570,154885,1.0
24,0,370741,111614,111613,370742,0.6021
25,0,226926,111967,111949,226944,0.9866
26,0,664731,120374,120374,664731,0.3622
27,0,253657,138460,133490,258627,1.0
28,0,202844,147383,137835,212392,1.0
29,0,444817,147861,146118,446560,0.6544
30,0,226854,150203,134911,242146,1.0
31,0,607783,157326,157319,607790,0.5177
32,0,525739,158379,158062,526056,0.6009
33,0,618350,173764,173764,618350,0.562
34,0,926861,224832,224753,926940,0.4849
35,0,34597,20466,19927,35136,1.0
36,0,283804,34197,34197,283804,0.241
37,0,446289,44986,44986,446289,0.2016
38,0,192019,46623,46615,192027,0.4855
39,0,157617,51390,51326,157681,0.651
40,0,500508,58948,58948,500508,0.2356
41,0,471959,71632,71632,471959,0.3036
42,0,423014,72110,72110,423014,0.3409
43,0,174643,74298,74230,174711,0.8497
44,0,386665,79454,79454,386665,0.411
45,0,335357,83563,83143,335777,0.4952
46,0,357230,87678,87646,357262,0.4907
47,0,220413,89503,89503,220413,0.8121
48,0,406082,91161,91161,406082,0.449
49,0,345859,98447,98447,345859,0.5693
50,0,326395,104055,102339,328111,0.6238
51,0,670363,113630,113630,670363,0.339
52,0,133016,118171,100436,150751,1.0
53,0,150102,125934,97364,178672,1.0
54,0,652975,130763,130762,652976,0.4005
55,0,321900,140799,140190,322509,0.8694
56,0,672966,146440,146440,672966,0.4352
57,0,631714,153071,153071,631714,0.4846
58,0,348988,157089,156449,349628,0.8949
59,0,245562,157414,146164,256812,1.0
60,0,201757,161243,139581,223419,1.0
61,0,738459,168343,168343,738459,0.4559
62,0,669509,173462,173462,669509,0.5182
63,0,706326,186129,186129,706326,0.527
64,0,709904,192199,192199,709904,0.5415
65,0,467058,216245,216027,467276,0.9246
66,0,820268,220576,220576,820268,0.5378
67,0,642218,237250,237249,642219,0.7388
