Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,123117437,1.2509710708159072
-1,KH,0,64,154016352,122930316,1.2528752630880735
-1,KH,0,64,154016352,122694280,1.2552855112724082
-1,KH,0,64,154016352,122584750,1.2564071142617659
-1,KH,0,64,154016352,122261890,1.259724939635728
-1,KH,0,64,154016352,122185575,1.2605117420775733
-1,KH,0,64,154016352,122108319,1.2613092478981716
-1,KH,0,64,154016352,122207910,1.2602813680391065
-1,KH,0,64,154016352,122162944,1.2607452551241725
-1,KH,0,64,154016352,122094240,1.2614546927029482
-1,KH,0,64,154016352,122321169,1.259114454669739
-1,KH,0,64,154016352,121864430,1.263833523859259
-1,KH,0,64,154016352,122056738,1.2618422753523038
-1,KH,0,64,154016352,122171088,1.2606612130686763
-1,KH,0,64,154016352,122057977,1.26182946650017
-1,KH,0,64,154016352,122167249,1.2607008282555334
-1,KH,0,64,154016352,122191825,1.2604472680557803
-1,KH,0,64,154016352,122200076,1.2603621621315522
-1,KH,0,64,154016352,122260776,1.2597364178352672
-1,KH,0,64,154016352,122261494,1.2597290198335054
-1,KH,0,64,154016352,122154354,1.2608339118227418
-1,KH,0,64,154016352,122161998,1.2607550181030929
-1,KH,0,64,154016352,122368876,1.2586235735302496
-1,KH,0,64,154016352,122232503,1.2600278012796646
-1,KH,0,64,154016352,122196731,1.260396663148051
