batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,325856,157749,157455,326150,0.9655
2,0,379689,162397,161675,380411,0.85
3,0,249987,169918,161129,258776,1.0
4,0,450669,200621,200412,450878,0.889
5,0,27628,12470,11866,28232,0.8406
6,0,93089,42636,42357,93368,0.9073
7,0,82456,46230,46110,82576,1.0
8,0,260340,51782,51782,260340,0.3978
9,0,274202,59342,59128,274416,0.4309
10,0,628316,77740,77670,628386,0.2472
11,0,339292,78549,78199,339642,0.4605
12,0,122541,78584,78257,122868,1.0
13,0,259880,79080,74720,264240,0.5655
14,0,261536,83463,83102,261897,0.6346
15,0,218336,84845,84714,218467,0.7755
16,0,278638,85112,85112,278638,0.6109
17,0,157216,95788,92630,160374,1.0
18,0,170815,98011,96003,172823,1.0
19,0,364832,98512,98512,364832,0.54
20,0,164548,98996,97509,166035,1.0
21,0,232187,105016,104996,232207,0.9043
22,0,367915,107675,107515,368075,0.5842
23,0,166245,107935,107077,167103,1.0
24,0,295022,111614,111607,295029,0.7566
25,0,332679,111967,111848,332798,0.6722
26,0,298466,120374,120302,298538,0.8059
27,0,196640,138460,137880,197220,1.0
28,0,272271,147383,144566,275088,1.0
29,0,550570,147861,146211,552220,0.5295
30,0,264530,150203,146800,267933,1.0
31,0,290585,157326,155573,292338,1.0
32,0,253665,158379,157897,254147,1.0
33,0,405483,173764,173654,405593,0.8563
34,0,619391,224832,224389,619834,0.724
35,0,33868,20466,20120,34214,1.0
36,0,104150,34197,34195,104152,0.6566
37,0,180361,44986,44873,180474,0.4973
38,0,80136,46623,46619,80140,1.0
39,0,87930,51390,50725,88595,1.0
40,0,168704,58948,58948,168704,0.6988
41,0,153775,71632,71620,153787,0.9314
42,0,155975,72110,72110,155975,0.9246
43,0,134024,74298,73755,134567,1.0
44,0,219792,79454,79411,219835,0.7225
45,0,208387,83563,83115,208835,0.796
46,0,157157,87678,87351,157484,1.0
47,0,128555,89503,89414,128644,1.0
48,0,153732,91161,91160,153733,1.0
49,0,205494,98447,98139,205802,0.9537
50,0,535778,104055,101729,538104,0.3781
51,0,384284,113630,113630,384284,0.5914
52,0,135841,118171,114943,139069,1.0
53,0,233173,125934,121595,237512,1.0
54,0,258111,130763,130470,258404,1.0
55,0,198953,140799,140392,199360,1.0
56,0,293469,146440,146375,293534,0.9973
57,0,328035,153071,153063,328043,0.9332
58,0,228304,157089,156812,228581,1.0
59,0,266779,157414,152695,271498,1.0
60,0,205995,161243,158862,208376,1.0
61,0,274275,168343,168220,274398,1.0
62,0,298561,173462,172847,299176,1.0
63,0,300795,186129,185566,301358,1.0
64,0,316810,192199,192071,316938,1.0
65,0,264543,216245,214386,266402,1.0
66,0,500925,220576,220574,500927,0.8807
67,0,344959,237250,235516,346693,1.0
