batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,223198,157749,157537,223410,1.0
2,0,217102,162397,160998,218501,1.0
3,0,102982,169918,97316,175584,1.0
4,0,298341,200621,200045,298917,1.0
5,0,0,12470,0,12470,0.0
6,0,57413,42636,40777,59272,1.0
7,0,67090,46230,45660,67660,1.0
8,0,69708,51782,51759,69731,1.0
9,0,84449,59342,58423,85368,1.0
10,0,115703,77740,77372,116071,1.0
11,0,111372,78549,78339,111582,1.0
12,0,103293,78584,77568,104309,1.0
13,0,89739,79080,66735,102084,1.0
14,0,114511,83463,81956,116018,1.0
15,0,114084,84845,84239,114690,1.0
16,0,119645,85112,85084,119673,1.0
17,0,80215,95788,65724,110279,1.0
18,0,130218,98011,94691,133538,1.0
19,0,240630,98512,98512,240630,0.8188
20,0,130298,98996,96037,133257,1.0
21,0,143634,105016,105005,143645,1.0
22,0,156876,107675,107146,157405,1.0
23,0,137279,107935,104705,140509,1.0
24,0,154052,111614,111354,154312,1.0
25,0,160597,111967,111555,161009,1.0
26,0,202804,120374,120255,202923,1.0
27,0,178362,138460,135066,181756,1.0
28,0,164151,147383,124121,187413,1.0
29,0,186111,147861,145975,187997,1.0
30,0,114421,150203,110964,153660,1.0
31,0,217758,157326,156056,219028,1.0
32,0,202815,158379,156307,204887,1.0
33,0,258226,173764,173494,258496,1.0
34,0,325406,224832,222544,327694,1.0
35,0,32152,20466,20023,32595,1.0
36,0,60333,34197,34098,60432,1.0
37,0,76773,44986,44060,77699,1.0
38,0,64760,46623,46621,64762,1.0
39,0,75542,51390,50352,76580,1.0
40,0,123637,58948,58948,123637,0.9536
41,0,123756,71632,71605,123783,1.0
42,0,126499,72110,72107,126502,1.0
43,0,106721,74298,73534,107485,1.0
44,0,113453,79454,79422,113485,1.0
45,0,106677,83563,80799,109441,1.0
46,0,139307,87678,86979,140006,1.0
47,0,123982,89503,89267,124218,1.0
48,0,135504,91161,91098,135567,1.0
49,0,127419,98447,97680,128186,1.0
50,0,174798,104055,101206,177647,1.0
51,0,175760,113630,113584,175806,1.0
52,0,117437,118171,108223,127385,1.0
53,0,144627,125934,114271,156290,1.0
54,0,204027,130763,130200,204590,1.0
55,0,184449,140799,139578,185670,1.0
56,0,207118,146440,145933,207625,1.0
57,0,250307,153071,153017,250361,1.0
58,0,188342,157089,153180,192251,1.0
59,0,167936,157414,139094,186256,1.0
60,0,183646,161243,155869,189020,1.0
61,0,252188,168343,168131,252400,1.0
62,0,234622,173462,172244,235840,1.0
63,0,259374,186129,185043,260460,1.0
64,0,268024,192199,191893,268330,1.0
65,0,248360,216245,211198,253407,1.0
66,0,360439,220576,220510,360505,1.0
67,0,312704,237250,233344,316610,1.0
