batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1409769,157749,157749,1409769,0.2238
2,0,1518914,162397,162397,1518914,0.2138
3,0,899612,169918,169739,899791,0.3773
4,0,1771387,200621,200621,1771387,0.2265
5,0,3256,12470,3230,12496,0.517
6,0,603584,42636,42636,603584,0.1413
7,0,717951,46230,46230,717951,0.1288
8,0,887194,51782,51782,887194,0.1167
9,0,896476,59342,59342,896476,0.1324
10,0,1478993,77740,77740,1478993,0.1051
11,0,1329820,78549,78549,1329820,0.1181
12,0,898129,78584,78527,898186,0.1749
13,0,789541,79080,79080,789541,0.2003
14,0,1188651,83463,83463,1188651,0.1404
15,0,835368,84845,84844,835369,0.2031
16,0,1089960,85112,85112,1089960,0.1562
17,0,602900,95788,92853,605835,0.3065
18,0,793356,98011,98011,793356,0.2471
19,0,1559102,98512,98512,1559102,0.1264
20,0,797966,98996,98993,797969,0.2481
21,0,991156,105016,105016,991156,0.2119
22,0,1284893,107675,107675,1284893,0.1676
23,0,770895,107935,107935,770895,0.28
24,0,1120171,111614,111614,1120171,0.1993
25,0,1031003,111967,111967,1031003,0.2172
26,0,1472563,120374,120374,1472563,0.1635
27,0,987303,138460,138460,987303,0.2805
28,0,969719,147383,147383,969719,0.304
29,0,1479913,147861,147861,1479913,0.1998
30,0,957694,150203,150186,957711,0.3136
31,0,1405879,157326,157326,1405879,0.2238
32,0,1302795,158379,158379,1302795,0.2431
33,0,1704062,173764,173764,1704062,0.2039
34,0,2239641,224832,224832,2239641,0.2008
35,0,219942,20466,20466,219942,0.1861
36,0,840188,34197,34197,840188,0.0814
37,0,963182,44986,44986,963182,0.0934
38,0,611719,46623,46623,611719,0.1524
39,0,733192,51390,51390,733192,0.1402
40,0,1133789,58948,58948,1133789,0.104
41,0,1078573,71632,71632,1078573,0.1328
42,0,1032129,72110,72110,1032129,0.1397
43,0,779188,74298,74298,779188,0.1907
44,0,1205722,79454,79454,1205722,0.1318
45,0,980460,83563,83563,980460,0.1705
46,0,1015906,87678,87678,1015906,0.1726
47,0,879692,89503,89503,879692,0.2035
48,0,1193613,91161,91161,1193613,0.1527
49,0,1023099,98447,98447,1023099,0.1924
50,0,1779168,104055,104055,1779168,0.117
51,0,1424968,113630,113630,1424968,0.1595
52,0,543512,118171,118171,543512,0.4348
53,0,882853,125934,125934,882853,0.2853
54,0,1396931,130763,130763,1396931,0.1872
55,0,1091498,140799,140799,1091498,0.258
56,0,1485952,146440,146440,1485952,0.1971
57,0,1505027,153071,153071,1505027,0.2034
58,0,1032636,157089,157089,1032636,0.3042
59,0,934014,157414,157414,934014,0.3371
60,0,881798,161243,161243,881798,0.3657
61,0,1574199,168343,168343,1574199,0.2139
62,0,1469471,173462,173462,1469471,0.2361
63,0,1463770,186129,186129,1463770,0.2543
64,0,1495821,192199,192199,1495821,0.257
65,0,1296605,216245,216245,1296605,0.3336
66,0,1833773,220576,220576,1833773,0.2406
67,0,1661286,237250,237250,1661286,0.2856
