batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,837538,157749,157749,837538,0.3767
2,0,990000,162397,162397,990000,0.3281
3,0,578051,169918,169873,578096,0.5877
4,0,913088,200621,200621,913088,0.4394
5,0,52267,12470,12010,52727,0.4556
6,0,326243,42636,42636,326243,0.2614
7,0,355078,46230,46230,355078,0.2604
8,0,734932,51782,51782,734932,0.1409
9,0,660274,59342,59342,660274,0.1797
10,0,1011678,77740,77740,1011678,0.1537
11,0,856613,78549,78549,856613,0.1834
12,0,448913,78584,78580,448917,0.3501
13,0,453912,79080,79080,453912,0.3484
14,0,709639,83463,83463,709639,0.2352
15,0,525936,84845,84845,525936,0.3226
16,0,641806,85112,85112,641806,0.2652
17,0,393722,95788,94465,395045,0.4782
18,0,410489,98011,98011,410489,0.4775
19,0,898412,98512,98512,898412,0.2193
20,0,439673,98996,98996,439673,0.4503
21,0,625930,105016,105016,625930,0.3356
22,0,775943,107675,107675,775943,0.2775
23,0,431086,107935,107935,431086,0.5008
24,0,633891,111614,111614,633891,0.3522
25,0,697895,111967,111967,697895,0.3209
26,0,808049,120374,120374,808049,0.2979
27,0,527113,138460,138460,527113,0.5254
28,0,590719,147383,147355,590747,0.4989
29,0,976449,147861,147861,976449,0.3029
30,0,588702,150203,150186,588719,0.5102
31,0,745181,157326,157326,745181,0.4222
32,0,700305,158379,158379,700305,0.4523
33,0,971043,173764,173764,971043,0.3579
34,0,1301432,224832,224832,1301432,0.3455
35,0,135901,20466,20466,135901,0.3012
36,0,459454,34197,34197,459454,0.1489
37,0,541009,44986,44986,541009,0.1663
38,0,305968,46623,46623,305968,0.3048
39,0,365686,51390,51390,365686,0.2811
40,0,616678,58948,58948,616678,0.1912
41,0,525060,71632,71632,525060,0.2729
42,0,539879,72110,72110,539879,0.2671
43,0,422362,74298,74298,422362,0.3518
44,0,740697,79454,79454,740697,0.2145
45,0,622701,83563,83561,622703,0.2684
46,0,529130,87678,87678,529130,0.3314
47,0,436507,89503,89503,436507,0.4101
48,0,631222,91161,91161,631222,0.2888
49,0,557736,98447,98447,557736,0.353
50,0,1076115,104055,104054,1076116,0.1934
51,0,833317,113630,113630,833317,0.2727
52,0,370864,118171,118171,370864,0.6373
53,0,483226,125934,125713,483447,0.5201
54,0,744292,130763,130763,744292,0.3514
55,0,544657,140799,140799,544657,0.517
56,0,744380,146440,146440,744380,0.3935
57,0,847188,153071,153071,847188,0.3614
58,0,574432,157089,157089,574432,0.5469
59,0,518541,157414,156467,519488,0.6024
60,0,498000,161243,161242,498001,0.6476
61,0,782870,168343,168343,782870,0.4301
62,0,757247,173462,173462,757247,0.4581
63,0,785445,186129,186129,785445,0.4739
64,0,797959,192199,192199,797959,0.4817
65,0,703786,216245,216245,703786,0.6145
66,0,1054007,220576,220576,1054007,0.4185
67,0,882688,237250,237250,882688,0.5376
