batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,916586,157749,157749,916586,0.3442
2,0,1101107,162397,162397,1101107,0.295
3,0,721967,169918,169918,721967,0.4707
4,0,953043,200621,200621,953043,0.421
5,0,192576,12470,12470,192576,0.1295
6,0,453719,42636,42636,453719,0.1879
7,0,421808,46230,46230,421808,0.2192
8,0,918532,51782,51782,918532,0.1127
9,0,750652,59342,59342,750652,0.1581
10,0,1236285,77740,77740,1236285,0.1258
11,0,941565,78549,78549,941565,0.1668
12,0,500815,78584,78580,500819,0.3138
13,0,576075,79080,79080,576075,0.2745
14,0,799344,83463,83463,799344,0.2088
15,0,597317,84845,84845,597317,0.2841
16,0,762931,85112,85112,762931,0.2231
17,0,485203,95788,94858,486133,0.3903
18,0,511616,98011,98009,511618,0.3831
19,0,1036239,98512,98512,1036239,0.1901
20,0,500737,98996,98996,500737,0.3954
21,0,736662,105016,105016,736662,0.2851
22,0,873771,107675,107675,873771,0.2465
23,0,485195,107935,107935,485195,0.4449
24,0,709793,111614,111614,709793,0.3145
25,0,777914,111967,111967,777914,0.2879
26,0,914979,120374,120374,914979,0.2631
27,0,536183,138460,138460,536183,0.5165
28,0,692146,147383,147382,692147,0.4259
29,0,1022764,147861,147861,1022764,0.2891
30,0,713068,150203,150191,713080,0.4212
31,0,799698,157326,157326,799698,0.3935
32,0,762018,158379,158379,762018,0.4157
33,0,1109888,173764,173764,1109888,0.3131
34,0,1348446,224832,224832,1348446,0.3335
35,0,205535,20466,20466,205535,0.1991
36,0,565000,34197,34197,565000,0.1211
37,0,606391,44986,44986,606391,0.1484
38,0,376001,46623,46623,376001,0.248
39,0,524239,51390,51390,524239,0.1961
40,0,755185,58948,58948,755185,0.1561
41,0,608332,71632,71632,608332,0.2355
42,0,650300,72110,72110,650300,0.2218
43,0,584229,74298,74298,584229,0.2543
44,0,844993,79454,79454,844993,0.1881
45,0,741257,83563,83551,741269,0.2254
46,0,633131,87678,87678,633131,0.277
47,0,481828,89503,89503,481828,0.3715
48,0,723807,91161,91161,723807,0.2519
49,0,629250,98447,98447,629250,0.3129
50,0,1310648,104055,103726,1310977,0.1582
51,0,885440,113630,113630,885440,0.2567
52,0,390361,118171,118171,390361,0.6054
53,0,593313,125934,125693,593554,0.4235
54,0,809981,130763,130763,809981,0.3229
55,0,574776,140799,140799,574776,0.4899
56,0,839145,146440,146440,839145,0.349
57,0,882527,153071,153071,882527,0.3469
58,0,580115,157089,157089,580115,0.5416
59,0,631210,157414,155960,632664,0.493
60,0,540388,161243,161243,540388,0.5968
61,0,825954,168343,168343,825954,0.4076
62,0,792058,173462,173462,792058,0.438
63,0,782490,186129,186129,782490,0.4757
64,0,780839,192199,192199,780839,0.4923
65,0,732064,216245,216245,732064,0.5908
66,0,1035872,220576,220576,1035872,0.4259
67,0,924980,237250,237250,924980,0.513
