batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,168801,157749,146809,179741,1.0
2,0,179867,162397,157480,184784,1.0
3,0,156333,169918,135769,190482,1.0
4,0,215904,200621,195233,221292,1.0
5,0,11322,12470,10562,13230,1.0
6,0,38543,42636,36561,44618,1.0
7,0,47598,46230,44351,49477,1.0
8,0,55429,51782,49829,57382,1.0
9,0,81372,59342,58677,82037,1.0
10,0,194437,77740,76595,195582,0.7833
11,0,84669,78549,76765,86453,1.0
12,0,75286,78584,72725,81145,1.0
13,0,77725,79080,69804,87001,1.0
14,0,96628,83463,82746,97345,1.0
15,0,91859,84845,82973,93731,1.0
16,0,91308,85112,83393,93027,1.0
17,0,87644,95788,76285,107147,1.0
18,0,97431,98011,89991,105451,1.0
19,0,286838,98512,98466,286884,0.6865
20,0,103200,98996,95257,106939,1.0
21,0,116030,105016,104601,116445,1.0
22,0,118727,107675,106443,119959,1.0
23,0,119418,107935,105966,121387,1.0
24,0,124262,111614,110951,124925,1.0
25,0,129161,111967,111405,129723,1.0
26,0,125977,120374,115558,130793,1.0
27,0,161379,138460,133695,166144,1.0
28,0,148181,147383,131128,164436,1.0
29,0,446195,147861,146034,448022,0.6519
30,0,148801,150203,128730,170274,1.0
31,0,162958,157326,148237,172047,1.0
32,0,164953,158379,154172,169160,1.0
33,0,263292,173764,173421,263635,1.0
34,0,282315,224832,221532,285615,1.0
35,0,24444,20466,18873,26037,1.0
36,0,35661,34197,33389,36469,1.0
37,0,44795,44986,41377,48404,1.0
38,0,49913,46623,46247,50289,1.0
39,0,52287,51390,48790,54887,1.0
40,0,63023,58948,58431,63540,1.0
41,0,74060,71632,70559,75133,1.0
42,0,77714,72110,71445,78379,1.0
43,0,81880,74298,72953,83225,1.0
44,0,80919,79454,76906,83467,1.0
45,0,83572,83563,77494,89641,1.0
46,0,93164,87678,85468,95374,1.0
47,0,99255,89503,88653,100105,1.0
48,0,94581,91161,90370,95372,1.0
49,0,102156,98447,95958,104645,1.0
50,0,340435,104055,100231,344259,0.5823
51,0,132899,113630,113031,133498,1.0
52,0,110723,118171,108678,120216,1.0
53,0,141002,125934,120144,146792,1.0
54,0,135930,130763,127177,139516,1.0
55,0,150399,140799,138155,153043,1.0
56,0,145870,146440,140963,151347,1.0
57,0,173729,153071,151743,175057,1.0
58,0,171077,157089,155384,172782,1.0
59,0,169161,157414,152950,173625,1.0
60,0,170929,161243,158623,173549,1.0
61,0,172205,168343,164673,175875,1.0
62,0,177321,173462,167696,183087,1.0
63,0,200439,186129,182974,203594,1.0
64,0,216466,192199,191337,217328,1.0
65,0,215413,216245,206385,225273,1.0
66,0,269021,220576,219953,269644,1.0
67,0,247865,237250,229767,255348,1.0
