batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,791689,157749,157749,791689,0.3985
2,0,1199095,162397,162397,1199095,0.2709
3,0,724986,169918,169918,724986,0.4687
4,0,1288693,200621,200621,1288693,0.3114
5,0,20395,12470,9925,22940,0.8653
6,0,416173,42636,42636,416173,0.2049
7,0,310849,46230,46230,310849,0.2974
8,0,852720,51782,51782,852720,0.1215
9,0,608704,59342,59342,608704,0.195
10,0,1098383,77740,77740,1098383,0.1416
11,0,897854,78549,78549,897854,0.175
12,0,580223,78584,78523,580284,0.2706
13,0,610980,79080,79080,610980,0.2589
14,0,813724,83463,83463,813724,0.2051
15,0,440945,84845,84844,440946,0.3848
16,0,897043,85112,85112,897043,0.1898
17,0,518565,95788,93169,521184,0.3575
18,0,416470,98011,96957,417524,0.4644
19,0,1170556,98512,98512,1170556,0.1683
20,0,442735,98996,98994,442737,0.4472
21,0,468355,105016,105016,468355,0.4484
22,0,942846,107675,107675,942846,0.2284
23,0,388124,107935,107498,388561,0.5533
24,0,684958,111614,111614,684958,0.3259
25,0,652330,111967,111967,652330,0.3433
26,0,1037118,120374,120374,1037118,0.2321
27,0,561599,138460,138460,561599,0.4931
28,0,767865,147383,147383,767865,0.3839
29,0,1088833,147861,147861,1088833,0.2716
30,0,822096,150203,150203,822096,0.3654
31,0,922017,157326,157326,922017,0.3413
32,0,933587,158379,158379,933587,0.3393
33,0,1173228,173764,173764,1173228,0.2962
34,0,1537601,224832,224832,1537601,0.2924
35,0,203071,20466,20466,203071,0.2016
36,0,556784,34197,34197,556784,0.1228
37,0,691238,44986,44986,691238,0.1302
38,0,324941,46623,46623,324941,0.287
39,0,278171,51390,51390,278171,0.3695
40,0,816851,58948,58948,816851,0.1443
41,0,644744,71632,71632,644744,0.2222
42,0,630735,72110,72110,630735,0.2287
43,0,640362,74298,74298,640362,0.232
44,0,811337,79454,79454,811337,0.1959
45,0,969479,83563,83563,969479,0.1724
46,0,653494,87678,87678,653494,0.2683
47,0,402410,89503,89503,402410,0.4448
48,0,553040,91161,91161,553040,0.3297
49,0,671578,98447,98447,671578,0.2932
50,0,958922,104055,104048,958929,0.217
51,0,1065079,113630,113630,1065079,0.2134
52,0,441071,118171,118171,441071,0.5358
53,0,710766,125934,125912,710788,0.3543
54,0,869981,130763,130763,869981,0.3006
55,0,572243,140799,140799,572243,0.4921
56,0,978216,146440,146440,978216,0.2994
57,0,914562,153071,153071,914562,0.3347
58,0,635305,157089,157089,635305,0.4945
59,0,805997,157414,157356,806055,0.3904
60,0,482758,161243,161201,482800,0.6678
61,0,935167,168343,168343,935167,0.36
62,0,959990,173462,173462,959990,0.3614
63,0,793693,186129,186129,793693,0.469
64,0,948225,192199,192199,948225,0.4054
65,0,797069,216245,216245,797069,0.5426
66,0,1181644,220576,220576,1181644,0.3733
67,0,916681,237250,237250,916681,0.5176
