batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,173218,157749,148565,182402,1.0
2,0,194770,162397,159278,197889,1.0
3,0,142721,169918,123302,189337,1.0
4,0,227684,200621,196479,231826,1.0
5,0,12097,12470,10786,13781,1.0
6,0,45110,42636,40407,47339,1.0
7,0,50168,46230,44833,51565,1.0
8,0,60289,51782,51351,60720,1.0
9,0,81655,59342,58729,82268,1.0
10,0,214812,77740,76968,215584,0.714
11,0,87758,78549,77045,89262,1.0
12,0,78901,78584,74449,83036,1.0
13,0,81188,79080,70439,89829,1.0
14,0,100309,83463,82694,101078,1.0
15,0,94109,84845,83265,95689,1.0
16,0,94677,85112,84107,95682,1.0
17,0,96398,95788,77002,115184,1.0
18,0,105333,98011,92853,110491,1.0
19,0,283819,98512,98476,283855,0.6938
20,0,105535,98996,95297,109234,1.0
21,0,117399,105016,104665,117750,1.0
22,0,123243,107675,106766,124152,1.0
23,0,121529,107935,105834,123630,1.0
24,0,131677,111614,111303,131988,1.0
25,0,132626,111967,111550,133043,1.0
26,0,135311,120374,116990,138695,1.0
27,0,164368,138460,135459,167369,1.0
28,0,151756,147383,131587,167552,1.0
29,0,362024,147861,146252,363633,0.8044
30,0,154341,150203,134399,170145,1.0
31,0,166994,157326,148770,175550,1.0
32,0,170755,158379,155272,173862,1.0
33,0,273433,173764,173477,273720,1.0
34,0,300804,224832,222705,302931,1.0
35,0,26050,20466,19597,26919,1.0
36,0,37526,34197,33841,37882,1.0
37,0,47935,44986,42036,50885,1.0
38,0,51792,46623,46358,52057,1.0
39,0,54582,51390,49250,56722,1.0
40,0,66455,58948,58662,66741,1.0
41,0,77470,71632,71194,77908,1.0
42,0,81321,72110,71626,81805,1.0
43,0,84691,74298,72941,86048,1.0
44,0,84294,79454,77811,85937,1.0
45,0,86427,83563,78732,91258,1.0
46,0,95970,87678,85187,98461,1.0
47,0,100624,89503,88579,101548,1.0
48,0,97321,91161,90730,97752,1.0
49,0,105446,98447,96551,107342,1.0
50,0,332705,104055,100419,336341,0.5971
51,0,136239,113630,113196,136673,1.0
52,0,116400,118171,111575,122996,1.0
53,0,149653,125934,121145,154442,1.0
54,0,142076,130763,127708,145131,1.0
55,0,154509,140799,137953,157355,1.0
56,0,150200,146440,142195,154445,1.0
57,0,182517,153071,152119,183469,1.0
58,0,171139,157089,154822,173406,1.0
59,0,170196,157414,152636,174974,1.0
60,0,170949,161243,157534,174658,1.0
61,0,179928,168343,165993,182278,1.0
62,0,186685,173462,169660,190487,1.0
63,0,204854,186129,183401,207582,1.0
64,0,221462,192199,191370,222291,1.0
65,0,218466,216245,207009,227702,1.0
66,0,285278,220576,220132,285722,1.0
67,0,253739,237250,230151,260838,1.0
